round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7388358237004178,0.4665340438637715,0.7761035771441148,0.640361582373026,0.7017283996096157,0.0,0.0,0.0,0.0
2,2700,1991,845,2704,617,542,845,0,0.8623003620571756,0.5985388455000593,0.8842435585702206,0.7565220870678617,0.8154117368123056,0.0,0.0,0.0,0.0
3,3144,444,401,741,281,245,401,0,0.891031123634042,0.6463205627621821,0.8940338332587504,0.8076489938952348,0.8486487780421024,0.0,0.0,0.0,0.0
4,3257,113,288,301,185,161,288,0,0.9043733360123118,0.6556407026925579,0.9264621377775621,0.8047086491895157,0.8613039233666216,0.0,0.0,0.0,0.0
5,3324,67,221,173,106,138,221,0,0.9076998778402116,0.653146327488459,0.9179871993725015,0.8276013858690516,0.8704542236744761,0.0,0.0,0.0,0.0
