round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7846916713087572,0.5119678841481512,0.8261570358635633,0.685179257362356,0.749092927675845,0.0,0.0,0.0,0.0
2,2877,2168,668,3040,749,362,668,0,0.9088066879273403,0.672958379018693,0.9128413839867632,0.8474408712252666,0.8789262011199919,0.0,0.0,0.0,0.0
3,3235,358,310,545,174,204,310,0,0.9089819184991313,0.6624490036649273,0.9360863469358253,0.8360927334084327,0.8832685152381468,0.0,0.0,0.0,0.0
4,3319,84,226,174,89,156,226,0,0.9193335814718833,0.6853876211166423,0.9223319463357292,0.8779351144014296,0.8995860897335786,0.0,0.0,0.0,0.0
5,3356,37,189,115,78,131,189,0,0.9048752888041116,0.6644533175587616,0.9228246010437802,0.8335754965154005,0.8759325122797386,0.0,0.0,0.0,0.0
