round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.14916332713943248,0.07575191389548534,0.7430993696336592,0.12855113636363635,0.2191847942271604,0.0,0.0,0.0,0.0
2,781,72,2764,80,8,2756,2764,0,0.22316728434318023,0.13097018937176907,0.46559083784538613,0.2024814607341016,0.2822254811396922,0.0,0.0,0.0,0.0
3,1271,490,2274,618,128,2166,2274,0,0.3178802503970214,0.19430316998435532,0.43203340150315594,0.29601583478185084,0.35131889884858036,0.0,0.0,0.0,0.0
4,1572,301,1973,596,283,1703,1973,0,0.3785468324294621,0.23684772432341533,0.480679293839971,0.37344950384122916,0.42033343045831983,0.0,0.0,0.0,0.0
5,1721,149,1824,419,268,1569,1824,0,0.4641578431634883,0.29730346790190376,0.6028790719399334,0.4154088017310177,0.4918869787979095,0.0,0.0,0.0,0.0
