round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.3873699657762112,0.20992306057110302,0.4352772148860097,0.4060045773748767,0.42013162128654374,0.0,0.0,0.0,0.0
2,1549,840,1996,1237,365,1746,1996,0,0.4834712503115928,0.2913787116111858,0.5323804517268118,0.4626953286952463,0.49509786681408496,0.0,0.0,0.0,0.0
3,1989,440,1556,1088,638,1088,1556,0,0.5505316479423179,0.33020094607891026,0.6932963582861956,0.43903574595811445,0.5376194540264508,0.0,0.0,0.0,0.0
4,2283,294,1262,1078,780,734,1262,0,0.5657733093698452,0.34580515759748776,0.6465582506945294,0.49393376082952456,0.5600336436099131,0.0,0.0,0.0,0.0
5,2375,92,1170,614,521,752,1170,0,0.5940441071651066,0.3625805180870115,0.6616944776962551,0.5330996323850685,0.5904767689005325,0.0,0.0,0.0,0.0
