epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.7289,1.13507,1.15241,1.51062,0.73565,0.6181,0.71657,0.425,1.40048,1.40532,1.71845,0.00033145,0.00033145,0.0671864
2,146.234,1.13853,1.11742,1.52044,0.73167,0.63906,0.73069,0.43598,1.4034,1.40568,1.73839,0.000604953,0.000604953,0.0341266
3,216.932,1.13821,1.06365,1.51838,0.75018,0.65264,0.737,0.4378,1.39904,1.32236,1.73122,0.000818456,0.000818456,0.00100678
4,289.152,1.10643,1.01907,1.49354,0.79015,0.66754,0.76239,0.46895,1.34164,1.23594,1.6542,0.00073,0.00073,0.00073
5,361.155,1.0373,0.9232,1.43618,0.7753,0.69178,0.77919,0.50469,1.29589,1.17744,1.62624,0.00064,0.00064,0.00064
6,431.556,1.00006,0.84316,1.3962,0.83023,0.68215,0.79302,0.50366,1.29371,1.15774,1.60157,0.00055,0.00055,0.00055
7,503.501,0.96948,0.81159,1.37151,0.7781,0.72932,0.80428,0.51511,1.23811,1.10322,1.548,0.00046,0.00046,0.00046
8,576.241,0.92598,0.74578,1.32323,0.82109,0.75277,0.83252,0.54427,1.2226,1.05287,1.54348,0.00037,0.00037,0.00037
9,649.961,0.89403,0.70626,1.31582,0.83579,0.74865,0.83764,0.55635,1.17544,1.01773,1.50201,0.00028,0.00028,0.00028
10,722.02,0.87196,0.67047,1.28783,0.84734,0.76245,0.85037,0.56633,1.16667,0.96747,1.49448,0.00019,0.00019,0.00019
