epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.6325,0.85457,0.69099,1.24449,0.8675,0.76526,0.84397,0.57217,1.19072,0.8723,1.57758,0.000331606,0.000331606,0.067171
2,49.7379,0.84897,0.66018,1.22671,0.90008,0.73296,0.83232,0.57537,1.17518,0.87976,1.53615,0.000658955,0.000658955,0.034165
3,68.5008,0.84009,0.6471,1.22311,0.86923,0.75609,0.83071,0.565,1.18903,0.87987,1.55919,0.000980304,0.000980304,0.00115302
4,86.7384,0.86427,0.68936,1.24501,0.89702,0.76686,0.84584,0.56775,1.20748,0.85783,1.56715,0.000973,0.000973,0.000973
5,105.491,0.83719,0.66843,1.23357,0.87277,0.74536,0.82597,0.55438,1.21355,0.88561,1.55066,0.000964,0.000964,0.000964
6,122.99,0.85046,0.669,1.23424,0.88982,0.75003,0.83427,0.56754,1.18929,0.87428,1.52606,0.000955,0.000955,0.000955
7,140.149,0.86745,0.67852,1.2418,0.88039,0.74404,0.83186,0.56045,1.20208,0.86057,1.54347,0.000946,0.000946,0.000946
8,157.258,0.84152,0.66136,1.22597,0.87895,0.72156,0.82022,0.57332,1.16131,0.94096,1.50618,0.000937,0.000937,0.000937
9,175.148,0.8597,0.68123,1.24537,0.88014,0.73722,0.81547,0.54404,1.22493,0.91857,1.56654,0.000928,0.000928,0.000928
10,193.01,0.84879,0.66503,1.23494,0.89748,0.73583,0.8255,0.56731,1.19033,0.88443,1.53878,0.000919,0.000919,0.000919
11,210.231,0.83696,0.64606,1.22243,0.87798,0.73862,0.82391,0.56658,1.18171,0.90251,1.5353,0.00091,0.00091,0.00091
12,228.53,0.84709,0.66041,1.23231,0.89136,0.74364,0.8349,0.57332,1.18058,0.87491,1.53524,0.000901,0.000901,0.000901
