round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.20770036187924848,0.11420429595933897,0.38704931078781185,0.18642472201377994,0.2516436875676532,0.0,0.0,0.0,0.0
2,1336,627,2209,953,326,1888,2209,0,0.2858442290548507,0.16216675942591396,0.3428646404533414,0.2965089705982673,0.3180063732319392,0.0,0.0,0.0,0.0
3,1541,205,2004,704,498,1518,2004,0,0.3719412435435886,0.2213901701969878,0.46014099600960545,0.3833890442731428,0.41827322861407906,0.0,0.0,0.0,0.0
4,1768,227,1777,761,523,1305,1777,0,0.45482370930475513,0.27645761579529554,0.55327362162382,0.41069479500648065,0.47143992001230345,0.0,0.0,0.0,0.0
5,1981,213,1564,771,556,1065,1564,0,0.5255336279233274,0.3230495204405676,0.7456725691418079,0.427620987263038,0.5435387221735686,0.0,0.0,0.0,0.0
