epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,7.74505,2.99371,4.19029,3.82779,0.00301,0.17401,0.00433,0.00179,3.0903,4.06799,3.46782,0.000325926,0.000325926,0.0677333
2,13.6229,2.99972,3.61574,3.49917,0.00363,0.18892,0.03022,0.01214,3.06793,4.41728,3.43157,0.000599926,0.000599926,0.034674
3,18.9404,2.98101,3.34116,3.42995,0.60804,0.14702,0.06141,0.02227,3.21666,7.55578,3.66612,0.000813926,0.000813926,0.00155467
4,24.5993,2.89221,3.16285,3.35023,0.73248,0.13281,0.12865,0.0582,2.86033,4.11876,3.35046,0.00073,0.00073,0.00073
5,30.1512,2.77218,3.13293,3.28672,0.72322,0.12086,0.10098,0.04674,2.80701,3.66947,3.37282,0.00064,0.00064,0.00064
6,35.712,2.65297,3.1045,3.21133,0.25847,0.12892,0.11845,0.04255,2.85935,3.61957,3.30484,0.00055,0.00055,0.00055
7,41.3133,2.61677,2.98116,3.14074,0.21197,0.14344,0.1288,0.07139,2.67482,3.20845,3.13841,0.00046,0.00046,0.00046
8,46.9044,2.53395,2.90151,3.07903,0.26124,0.18515,0.14225,0.06459,2.64899,3.38887,3.11877,0.00037,0.00037,0.00037
9,52.1865,2.47063,2.86726,3.05319,0.82357,0.11463,0.16009,0.08328,2.62708,3.25005,3.13786,0.00028,0.00028,0.00028
10,57.6807,2.46235,2.75884,3.04004,0.42087,0.18126,0.16408,0.08858,2.60182,2.93608,3.12028,0.00019,0.00019,0.00019
