epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,77.1857,0.86536,0.63781,1.25547,0.84006,0.78256,0.85139,0.56286,1.19274,0.93252,1.53949,0.000331699,0.000331699,0.0671618
2,151.572,0.88264,0.64656,1.26681,0.85434,0.76685,0.85013,0.56413,1.20431,0.93816,1.53493,0.00060518,0.00060518,0.0341019
3,226.892,0.89124,0.6641,1.26313,0.83224,0.78567,0.85321,0.56735,1.19966,0.93908,1.53622,0.00081866,0.00081866,0.000982059
4,299.641,0.89359,0.65255,1.26711,0.87362,0.76652,0.8596,0.57736,1.20328,0.90478,1.54981,0.00073,0.00073,0.00073
5,370.928,0.87768,0.62412,1.25868,0.86745,0.7856,0.86012,0.5758,1.17548,0.89877,1.51689,0.00064,0.00064,0.00064
6,444.075,0.84626,0.59238,1.23671,0.89675,0.76785,0.87636,0.59171,1.17048,0.88436,1.4876,0.00055,0.00055,0.00055
7,519.046,0.82236,0.56865,1.21939,0.8595,0.7953,0.87323,0.60276,1.15271,0.85169,1.49122,0.00046,0.00046,0.00046
8,591.877,0.79278,0.54469,1.20293,0.87208,0.82498,0.88313,0.60895,1.12943,0.82549,1.4624,0.00037,0.00037,0.00037
9,665.774,0.78258,0.52305,1.18618,0.89489,0.79268,0.88247,0.61431,1.13405,0.8434,1.46852,0.00028,0.00028,0.00028
10,739.158,0.75074,0.50698,1.15701,0.89259,0.81681,0.88465,0.6216,1.10101,0.80822,1.44141,0.00019,0.00019,0.00019
