round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7963145426078865,0.5159855340210168,0.8585174710155525,0.6872346957355835,0.7633862732563719,0.0,0.0,0.0,0.0
2,2843,2134,702,2820,597,412,702,0,0.8986375850793284,0.6610557515899935,0.9370130757375547,0.8193757493113575,0.8742549258995858,0.0,0.0,0.0,0.0
3,3193,350,352,591,219,223,352,0,0.904619520618489,0.6537136845556853,0.9072905036707518,0.8451036915414109,0.875093693014416,0.0,0.0,0.0,0.0
4,3278,85,267,253,161,146,267,0,0.9197822523458241,0.6779753074020987,0.9428001546841719,0.8526233707064648,0.8954471570873482,0.0,0.0,0.0,0.0
5,3336,58,209,137,77,144,209,0,0.9178944494732941,0.6756390457288906,0.9133031235214981,0.858025652316978,0.8848018719186949,0.0,0.0,0.0,0.0
