round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8136325687261261,0.5378969031390974,0.8348700750850266,0.7355598978374183,0.7820749192582901,0.0,0.0,0.0,0.0
2,2993,2284,552,3258,851,266,552,0,0.9077234191844878,0.6755988443089308,0.9402325519941198,0.8337634709773794,0.8838030592238043,0.0,0.0,0.0,0.0
3,3240,247,305,394,140,201,305,0,0.8942467182097376,0.6494992310371056,0.9449099348863301,0.7856929577398728,0.8579773958565619,0.0,0.0,0.0,0.0
4,3279,39,266,128,89,193,266,0,0.8944138537756459,0.6411527050937554,0.9201741688399219,0.7990631806358577,0.8553528671493571,0.0,0.0,0.0,0.0
5,3301,22,244,131,109,159,244,0,0.9084005689557357,0.6516457097874903,0.9288568758611694,0.8265645006402049,0.8747302841812092,0.0,0.0,0.0,0.0
