round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.20252503011128667,0.09087701679429892,0.3259728043175601,0.19800336107554417,0.24636124746504343,0.0,0.0,0.0,0.0
2,1150,441,2395,556,114,2284,2395,0,0.2512919652908576,0.1543654266985091,0.38787939646307446,0.2354181809495731,0.29300246062949764,0.0,0.0,0.0,0.0
3,1376,226,2169,436,210,1970,2169,0,0.34712762072662523,0.211154736463256,0.4643230233069344,0.36548695582586427,0.4090189623548856,0.0,0.0,0.0,0.0
4,1610,234,1935,510,269,1693,1935,0,0.40636626145039284,0.2457782641110316,0.5549452928897697,0.3666212654998411,0.44154107744090415,0.0,0.0,0.0,0.0
5,1874,264,1671,600,331,1399,1671,0,0.5103283940266362,0.31737672235887077,0.6707897826130726,0.43430231007255654,0.527242125955199,0.0,0.0,0.0,0.0
