epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.4987,1.15378,1.18798,1.47901,0.64313,0.52715,0.57828,0.32672,1.47127,1.75244,1.65814,0.000331288,0.000331288,0.0672025
2,35.5957,1.14927,1.16197,1.47788,0.69896,0.56199,0.63196,0.38458,1.39549,1.50662,1.58258,0.000604806,0.000604806,0.0341426
3,49.3882,1.14968,1.161,1.47923,0.71386,0.56217,0.62347,0.37761,1.43916,1.50887,1.64549,0.000818323,0.000818323,0.00102282
4,63.0739,1.11763,1.08997,1.45348,0.68141,0.56163,0.64768,0.40055,1.32344,1.37946,1.53233,0.00073,0.00073,0.00073
5,77.3056,1.04958,1.00136,1.38092,0.77289,0.6213,0.73407,0.47483,1.27949,1.24997,1.49663,0.00064,0.00064,0.00064
6,92.4251,0.98915,0.91599,1.34519,0.72703,0.66325,0.74173,0.46976,1.24709,1.18034,1.45019,0.00055,0.00055,0.00055
7,107.73,0.97087,0.85941,1.31318,0.81288,0.69247,0.78503,0.52255,1.15608,1.0759,1.4047,0.00046,0.00046,0.00046
8,121.462,0.92947,0.78028,1.28091,0.84938,0.71351,0.82051,0.55164,1.12259,0.97929,1.35238,0.00037,0.00037,0.00037
9,135.095,0.86555,0.7236,1.23265,0.85593,0.73486,0.83859,0.56755,1.12246,0.93801,1.35455,0.00028,0.00028,0.00028
10,149.248,0.82475,0.66722,1.20161,0.86379,0.74954,0.85497,0.59543,1.07485,0.86479,1.29847,0.00019,0.00019,0.00019
