epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.6413,2.00929,2.41359,1.99276,0.69629,0.20501,0.3607,0.19239,1.68645,3.89143,2.05963,0.00011,0.00011,0.08911
2,28.9475,1.86464,2.37483,1.82948,0.20081,0.24906,0.14702,0.06742,2.01486,9.10409,2.49201,0.00022172,0.00022172,0.0772217
3,39.8213,1.68286,2.12235,1.70332,0.42841,0.39363,0.38646,0.18952,1.65734,3.67225,2.06941,0.0003248,0.0003248,0.0653248
4,50.192,1.65574,1.94432,1.64042,0.42937,0.42801,0.39777,0.19943,1.6145,2.18335,2.00826,0.00041924,0.00041924,0.0534192
5,60.4566,1.52147,1.78257,1.59249,0.55472,0.53573,0.54285,0.29047,1.48449,1.76172,1.85367,0.00050504,0.00050504,0.041505
6,70.9228,1.43279,1.70883,1.53647,0.57487,0.57977,0.59946,0.33283,1.43508,1.58197,1.78137,0.0005822,0.0005822,0.0295822
7,81.365,1.50646,1.781,1.59803,0.60319,0.60101,0.61423,0.3313,1.54205,1.56903,1.87406,0.00065072,0.00065072,0.0176507
8,91.9574,1.55406,1.67173,1.61497,0.62534,0.60978,0.63117,0.31779,1.60723,1.54106,1.93314,0.0007106,0.0007106,0.0057106
9,102.753,1.56346,1.58423,1.62064,0.60233,0.62222,0.616,0.3247,1.47153,1.49837,1.83969,0.000712,0.000712,0.000712
10,113.64,1.51818,1.58396,1.58605,0.62921,0.65823,0.64703,0.34903,1.42653,1.43634,1.83316,0.000676,0.000676,0.000676
11,124.6,1.40245,1.4985,1.52161,0.67234,0.65995,0.68986,0.37805,1.47433,1.41231,1.85809,0.00064,0.00064,0.00064
12,135.624,1.38553,1.3928,1.49828,0.70021,0.62794,0.66817,0.34863,1.6452,1.50962,1.97832,0.000604,0.000604,0.000604
13,146.596,1.34632,1.38116,1.48047,0.65617,0.63854,0.64406,0.32788,1.73286,1.6097,2.04628,0.000568,0.000568,0.000568
14,157.488,1.35148,1.42917,1.44272,0.64201,0.63992,0.64535,0.33001,1.69652,1.63659,2.00059,0.000532,0.000532,0.000532
15,168.626,1.27984,1.28478,1.43093,0.64201,0.6772,0.67122,0.36373,1.55018,1.51034,1.88852,0.000496,0.000496,0.000496
16,208.026,1.30217,1.19123,1.47729,0.72143,0.62567,0.69391,0.38414,1.49465,1.44457,1.84825,0.00046,0.00046,0.00046
17,218.782,1.23804,1.05192,1.40891,0.75632,0.64921,0.72518,0.42637,1.41529,1.28523,1.78866,0.000424,0.000424,0.000424
18,229.58,1.22338,1.0147,1.37972,0.7756,0.6661,0.74745,0.44473,1.4046,1.2091,1.78983,0.000388,0.000388,0.000388
19,240.676,1.16331,0.99789,1.37395,0.78129,0.69197,0.77364,0.46527,1.38663,1.1587,1.78418,0.000352,0.000352,0.000352
20,252.086,1.11342,0.89287,1.33254,0.772,0.72987,0.79466,0.47842,1.38263,1.12273,1.78657,0.000316,0.000316,0.000316
21,263.374,1.08212,0.84381,1.30314,0.82654,0.70446,0.8069,0.48072,1.39806,1.13072,1.79943,0.00028,0.00028,0.00028
22,274.529,1.06486,0.87451,1.30873,0.82705,0.72866,0.81806,0.48483,1.39886,1.13656,1.79157,0.000244,0.000244,0.000244
23,285.829,1.09797,0.79847,1.29908,0.85515,0.73034,0.82061,0.48272,1.40051,1.13675,1.7921,0.000208,0.000208,0.000208
24,297.106,1.06566,0.77191,1.29527,0.85341,0.72797,0.81749,0.48319,1.39236,1.1406,1.7836,0.000172,0.000172,0.000172
25,308.518,1.02227,0.75791,1.20813,0.86359,0.72926,0.82028,0.48805,1.38077,1.13118,1.77027,0.000136,0.000136,0.000136
