epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,52.9768,3.165,3.52452,3.3247,0.1704,0.10369,0.08478,0.02898,2.85011,3.82777,3.20133,0.000331832,0.000331832,0.0671486
2,72.3131,2.48337,3.00089,2.75735,0.06351,0.11506,0.03905,0.0113,2.87521,3.55493,3.19576,0.000663968,0.000663968,0.0341475
3,91.1941,2.15112,2.61078,2.46666,0.82204,0.17401,0.20642,0.10298,2.40613,2.82309,2.76799,0.000994904,0.000994904,0.00114505
4,110.328,2.01819,2.46214,2.33256,0.48317,0.23271,0.24349,0.11893,2.28411,2.64204,2.68711,0.0009946,0.0009946,0.0009946
5,129.21,1.88484,2.29759,2.20786,0.83238,0.23011,0.29459,0.16866,2.05323,2.50441,2.44907,0.0009928,0.0009928,0.0009928
6,148.129,1.8186,2.21688,2.14532,0.44347,0.34508,0.34301,0.19667,1.9616,2.3152,2.35572,0.000991,0.000991,0.000991
7,167.036,1.7489,2.09665,2.0696,0.49742,0.34633,0.37421,0.20607,1.91206,2.13232,2.28203,0.0009892,0.0009892,0.0009892
8,186.085,1.68567,2.00054,2.00859,0.50557,0.38681,0.39174,0.21452,1.88466,2.55783,2.29365,0.0009874,0.0009874,0.0009874
9,205.063,1.63755,1.93047,1.96157,0.59765,0.3734,0.42775,0.25024,1.8323,2.05614,2.20772,0.0009856,0.0009856,0.0009856
10,223.99,1.592,1.86996,1.92368,0.53114,0.43547,0.46201,0.26627,1.75874,1.86376,2.13064,0.0009838,0.0009838,0.0009838
11,242.841,1.58484,1.82335,1.90432,0.55291,0.43007,0.46425,0.27056,1.76602,1.89521,2.1188,0.000982,0.000982,0.000982
12,261.747,1.54495,1.7957,1.86146,0.67305,0.44217,0.52151,0.30681,1.70158,1.77033,2.04975,0.0009802,0.0009802,0.0009802
13,280.649,1.53621,1.78154,1.85306,0.62824,0.48407,0.54579,0.32451,1.62784,1.69372,2.00244,0.0009784,0.0009784,0.0009784
14,299.755,1.49978,1.72098,1.82561,0.66833,0.43723,0.53203,0.30929,1.64095,1.76509,2.00521,0.0009766,0.0009766,0.0009766
15,318.62,1.48259,1.68727,1.79897,0.62217,0.4582,0.52472,0.31653,1.60043,1.71456,1.95425,0.0009748,0.0009748,0.0009748
16,337.361,1.46614,1.65301,1.78562,0.70506,0.50663,0.59179,0.346,1.59355,1.5911,1.94371,0.000973,0.000973,0.000973
17,356.179,1.42768,1.61859,1.76453,0.65281,0.51963,0.58303,0.3371,1.57348,1.5931,1.91992,0.0009712,0.0009712,0.0009712
18,375.016,1.41611,1.60398,1.7432,0.7485,0.51378,0.61929,0.36868,1.50526,1.54586,1.88778,0.0009694,0.0009694,0.0009694
19,394.074,1.41723,1.60676,1.74793,0.73283,0.53772,0.6299,0.38052,1.48986,1.49297,1.83881,0.0009676,0.0009676,0.0009676
20,412.873,1.37018,1.53182,1.70861,0.71888,0.52468,0.6169,0.36642,1.53523,1.56877,1.88162,0.0009658,0.0009658,0.0009658
21,431.689,1.35571,1.49391,1.69847,0.69749,0.57998,0.64862,0.39765,1.44713,1.43011,1.80271,0.000964,0.000964,0.000964
22,450.518,1.35987,1.50896,1.69279,0.68943,0.56594,0.64272,0.38259,1.48781,1.44759,1.85365,0.0009622,0.0009622,0.0009622
23,469.364,1.35341,1.49974,1.68994,0.71405,0.58211,0.66019,0.40294,1.42613,1.39316,1.78797,0.0009604,0.0009604,0.0009604
24,488.338,1.31886,1.42657,1.65702,0.69708,0.58477,0.65789,0.4031,1.40629,1.38614,1.75932,0.0009586,0.0009586,0.0009586
25,507.192,1.32531,1.43896,1.65522,0.75022,0.5943,0.69661,0.422,1.40715,1.35299,1.76563,0.0009568,0.0009568,0.0009568
26,526.058,1.31827,1.42193,1.65086,0.69408,0.58579,0.66219,0.40522,1.40831,1.34839,1.74029,0.000955,0.000955,0.000955
27,544.912,1.28159,1.38155,1.63067,0.70188,0.59561,0.67987,0.42083,1.38864,1.34185,1.75814,0.0009532,0.0009532,0.0009532
28,563.68,1.27777,1.36207,1.61996,0.74478,0.61822,0.70025,0.42551,1.39749,1.31076,1.7686,0.0009514,0.0009514,0.0009514
29,582.703,1.26961,1.36,1.6064,0.76779,0.61617,0.71202,0.44626,1.33271,1.28696,1.66231,0.0009496,0.0009496,0.0009496
