epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,38.0657,1.26285,1.37887,2.02037,0.45583,0.31651,0.32722,0.1946,2.02793,2.63206,2.61267,0.00032963,0.00032963,0.0673667
2,49.4067,1.26115,1.41474,2.00147,0.4379,0.31769,0.31721,0.19137,1.94831,2.37631,2.63257,0.000603296,0.000603296,0.034307
3,60.9917,1.2924,1.38181,2.01908,0.43804,0.31652,0.32632,0.1929,1.97365,2.24508,2.58677,0.000816963,0.000816963,0.00118733
4,72.5797,1.22063,1.34549,1.97057,0.5072,0.2841,0.30039,0.18081,2.01093,2.58935,2.65815,0.00073,0.00073,0.00073
5,84.1658,1.24182,1.33916,1.96384,0.50316,0.28848,0.33581,0.21351,1.89432,2.35053,2.4507,0.00064,0.00064,0.00064
6,95.7448,1.16413,1.27817,1.8925,0.52222,0.36955,0.38674,0.22632,1.92181,2.12764,2.5372,0.00055,0.00055,0.00055
7,107.475,1.17899,1.22092,1.89891,0.50916,0.36324,0.38853,0.23564,1.85063,2.07346,2.4328,0.00046,0.00046,0.00046
8,119.369,1.1298,1.17465,1.84969,0.54371,0.40851,0.43583,0.26002,1.81771,1.96974,2.40509,0.00037,0.00037,0.00037
9,131.264,1.15874,1.19892,1.85896,0.45302,0.38397,0.39813,0.24015,1.82011,2.15746,2.41761,0.00028,0.00028,0.00028
10,143.217,1.11516,1.11524,1.82923,0.59327,0.4133,0.45042,0.27459,1.76472,1.97106,2.34675,0.00019,0.00019,0.00019
