epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,33.0561,1.07709,1.20085,1.4198,0.768,0.6326,0.71674,0.44869,1.32815,1.34688,1.67731,0.000331481,0.000331481,0.0671833
2,57.673,1.08729,1.1801,1.42418,0.77046,0.62019,0.689,0.42194,1.44281,1.38371,1.75567,0.000640881,0.000640881,0.0341594
3,82.4984,1.09061,1.19197,1.43186,0.75809,0.59656,0.69562,0.43699,1.3829,1.31784,1.73885,0.000926281,0.000926281,0.00111147
4,107.862,1.07282,1.193,1.43053,0.8028,0.63212,0.73522,0.47955,1.31519,1.27077,1.64717,0.000892,0.000892,0.000892
5,134.083,1.078,1.14092,1.4275,0.73393,0.64009,0.70877,0.44466,1.34901,1.3007,1.70362,0.000856,0.000856,0.000856
6,161.23,1.04914,1.10038,1.40099,0.80528,0.65966,0.75292,0.46591,1.35274,1.22229,1.71378,0.00082,0.00082,0.00082
7,188.671,1.04622,1.08438,1.40388,0.81716,0.68638,0.77702,0.49779,1.30758,1.12546,1.68336,0.000784,0.000784,0.000784
8,215.426,1.0024,1.05457,1.37546,0.8086,0.64539,0.76225,0.50043,1.22768,1.17556,1.57828,0.000748,0.000748,0.000748
9,242.638,0.98473,0.9981,1.35853,0.86024,0.68473,0.80687,0.52366,1.25272,1.04341,1.60805,0.000712,0.000712,0.000712
10,269.881,0.98512,0.9932,1.3519,0.84797,0.73345,0.82634,0.54448,1.2035,1.01429,1.54344,0.000676,0.000676,0.000676
11,297.165,0.9631,0.98212,1.33645,0.85307,0.73029,0.82726,0.55047,1.18232,0.98255,1.51057,0.00064,0.00064,0.00064
12,324.625,0.95166,0.94618,1.3276,0.80858,0.75685,0.83103,0.55707,1.17318,0.98053,1.51504,0.000604,0.000604,0.000604
13,351.796,0.92162,0.90089,1.305,0.84003,0.74823,0.82701,0.56465,1.13851,0.97526,1.487,0.000568,0.000568,0.000568
14,378.632,0.94786,0.90455,1.31294,0.86519,0.76567,0.85174,0.56234,1.17283,0.92883,1.50377,0.000532,0.000532,0.000532
15,405.823,0.93166,0.88394,1.31265,0.85403,0.76037,0.85243,0.57439,1.14102,0.90383,1.47524,0.000496,0.000496,0.000496
16,458.662,0.88896,0.73014,1.29326,0.87973,0.77692,0.87172,0.5981,1.10428,0.85604,1.44848,0.00046,0.00046,0.00046
17,484.105,0.85846,0.66709,1.27377,0.85995,0.79425,0.871,0.59982,1.10382,0.83522,1.44055,0.000424,0.000424,0.000424
18,510.908,0.84117,0.64304,1.26294,0.91491,0.7689,0.87697,0.61503,1.07419,0.80635,1.4092,0.000388,0.000388,0.000388
19,538.289,0.8123,0.61536,1.23628,0.86768,0.79745,0.87098,0.61214,1.07776,0.81512,1.42359,0.000352,0.000352,0.000352
20,564.862,0.7884,0.57541,1.21838,0.87998,0.79341,0.88401,0.61957,1.05755,0.77811,1.39656,0.000316,0.000316,0.000316
21,591.413,0.7776,0.56395,1.20592,0.89833,0.80212,0.88937,0.62153,1.07558,0.77327,1.41135,0.00028,0.00028,0.00028
22,618.798,0.767,0.54543,1.19113,0.9005,0.80568,0.89408,0.63351,1.03429,0.73944,1.37123,0.000244,0.000244,0.000244
23,646.262,0.74657,0.52061,1.18537,0.89464,0.82378,0.9028,0.63366,1.04085,0.71781,1.38273,0.000208,0.000208,0.000208
24,673.447,0.74301,0.49826,1.17156,0.92328,0.80649,0.90538,0.64105,1.02437,0.71233,1.36845,0.000172,0.000172,0.000172
25,700.763,0.72749,0.48604,1.16001,0.9201,0.80801,0.90094,0.64226,1.01756,0.70867,1.3634,0.000136,0.000136,0.000136
