epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,61.684,1.03294,1.01182,1.52111,0.78423,0.63512,0.73231,0.46518,1.3135,1.31687,1.72717,0.000331471,0.000331471,0.0671844
2,121.275,1.03888,1.02636,1.52014,0.72396,0.65188,0.72455,0.45431,1.32234,1.31506,1.75725,0.000604972,0.000604972,0.0341245
3,180.819,1.05024,1.01098,1.522,0.70681,0.63783,0.7135,0.44213,1.36843,1.34386,1.79274,0.000818473,0.000818473,0.00100469
4,239.918,1.05257,1.03268,1.53471,0.70617,0.66141,0.71332,0.44761,1.33895,1.35172,1.77307,0.00073,0.00073,0.00073
5,312.331,1.0571,1.02189,1.5331,0.72189,0.65955,0.72066,0.44524,1.33446,1.31277,1.75899,0.00064,0.00064,0.00064
6,387.665,1.02431,0.9931,1.50241,0.75095,0.63747,0.73126,0.45787,1.32204,1.27962,1.75433,0.00055,0.00055,0.00055
7,463.715,1.00552,0.96329,1.48935,0.72498,0.66513,0.72736,0.46127,1.30815,1.28091,1.74285,0.00046,0.00046,0.00046
8,538.193,1.00096,0.94669,1.49905,0.76172,0.64299,0.73156,0.47048,1.30077,1.29339,1.73499,0.00037,0.00037,0.00037
9,611.896,0.98562,0.93829,1.48234,0.76542,0.65772,0.74153,0.47676,1.2918,1.26252,1.724,0.00028,0.00028,0.00028
10,686.042,0.9834,0.92029,1.47295,0.74529,0.67411,0.74518,0.48219,1.2838,1.25291,1.71637,0.00019,0.00019,0.00019
