epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.0806,1.49087,2.63677,1.77864,0.75349,0.13746,0.1706,0.07457,2.09516,3.07319,2.50483,0.000329588,0.000329588,0.0673708
2,56.8679,1.46334,2.05518,1.73446,0.3766,0.27469,0.22962,0.09696,1.94316,2.68716,2.3863,0.000639056,0.000639056,0.0343469
3,78.7789,1.47248,1.98948,1.7784,0.37978,0.36387,0.28969,0.11889,1.98672,3.98447,2.60797,0.000924524,0.000924524,0.00129906
4,100.225,1.43063,1.86913,1.73361,0.41273,0.31563,0.2816,0.11442,1.98025,2.93934,2.35241,0.000892,0.000892,0.000892
5,121.939,1.41054,1.87074,1.71407,0.3643,0.42996,0.35944,0.17084,1.80914,2.88922,2.30497,0.000856,0.000856,0.000856
6,143.587,1.3586,1.74779,1.66936,0.56866,0.46223,0.48341,0.24831,1.70428,2.16515,2.08468,0.00082,0.00082,0.00082
7,165.448,1.2871,1.6702,1.61062,0.63305,0.50059,0.56559,0.33597,1.53244,1.88808,1.94304,0.000784,0.000784,0.000784
8,187.32,1.26758,1.59105,1.61609,0.64377,0.54635,0.57447,0.32805,1.57998,1.70042,1.99663,0.000748,0.000748,0.000748
9,209.394,1.27739,1.60832,1.62531,0.67472,0.49452,0.574,0.34637,1.49416,1.66357,1.89934,0.000712,0.000712,0.000712
10,231.097,1.21811,1.50431,1.56298,0.64626,0.53402,0.59406,0.36388,1.45517,1.62358,1.90435,0.000676,0.000676,0.000676
11,253.083,1.19883,1.48304,1.55675,0.72366,0.53059,0.61474,0.3683,1.48759,1.61559,1.93112,0.00064,0.00064,0.00064
12,275.47,1.20103,1.42749,1.54079,0.7216,0.57828,0.64871,0.38886,1.43296,1.45452,1.80217,0.000604,0.000604,0.000604
13,297.916,1.15338,1.38893,1.49215,0.71704,0.59673,0.67645,0.41784,1.41392,1.39989,1.77244,0.000568,0.000568,0.000568
14,320.121,1.13636,1.32642,1.48916,0.75563,0.57178,0.67567,0.41178,1.40767,1.42629,1.81974,0.000532,0.000532,0.000532
15,342.341,1.08908,1.30933,1.46612,0.79947,0.60192,0.71662,0.45739,1.33803,1.33364,1.72897,0.000496,0.000496,0.000496
16,393.979,1.09464,1.2113,1.51519,0.77251,0.62474,0.72556,0.44846,1.3414,1.27418,1.7371,0.00046,0.00046,0.00046
17,415.807,1.08647,1.10922,1.5243,0.77806,0.61205,0.72237,0.45446,1.32941,1.29323,1.72865,0.000424,0.000424,0.000424
18,438.18,1.05492,1.04326,1.47908,0.79864,0.66979,0.77471,0.50483,1.24312,1.13609,1.64542,0.000388,0.000388,0.000388
19,460.454,1.00414,0.9805,1.45341,0.7618,0.68447,0.75997,0.48491,1.25082,1.19941,1.65869,0.000352,0.000352,0.000352
20,482.595,0.9884,0.93936,1.42692,0.85269,0.65887,0.78644,0.51997,1.21026,1.12349,1.61461,0.000316,0.000316,0.000316
21,505.147,0.93448,0.87733,1.37466,0.86274,0.69541,0.81671,0.53866,1.18907,1.05526,1.57502,0.00028,0.00028,0.00028
22,528.34,0.92176,0.82842,1.36698,0.86787,0.69574,0.80988,0.53893,1.19577,1.05525,1.58788,0.000244,0.000244,0.000244
23,551.596,0.9021,0.81891,1.33666,0.81432,0.73384,0.81477,0.54766,1.16697,0.99178,1.56866,0.000208,0.000208,0.000208
24,574.153,0.88623,0.79205,1.32835,0.85927,0.71012,0.82682,0.55392,1.15084,0.99592,1.54932,0.000172,0.000172,0.000172
25,596.286,0.85296,0.73357,1.2932,0.8272,0.75452,0.83582,0.56086,1.15107,0.96345,1.55783,0.000136,0.000136,0.000136
