round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8087128739226505,0.5328275889254112,0.83198115282223,0.7110365586552543,0.7667689247744344,0.0,0.0,0.0,0.0
2,2895,2186,650,2818,519,422,650,0,0.9027245599540372,0.6736052737729306,0.9370545414633347,0.8144906370038412,0.8714844010495122,0.0,0.0,0.0,0.0
3,3231,336,314,488,144,231,314,0,0.9042263298385149,0.6543579223169209,0.9183252873007168,0.8271062768396136,0.8703321572863424,0.0,0.0,0.0,0.0
4,3297,66,248,188,120,156,248,0,0.9071072307838719,0.6631190973576916,0.9442787225973286,0.8360220569536538,0.886858949983154,0.0,0.0,0.0,0.0
5,3331,34,214,105,71,161,214,0,0.9030381340130826,0.6585918597150117,0.9232719853078601,0.8311479578934291,0.8747912700634377,0.0,0.0,0.0,0.0
