round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7881574955904231,0.5104625252282655,0.8509346043232708,0.6817899692060374,0.7570292637013311,0.0,0.0,0.0,0.0
2,2878,2169,667,3158,875,316,667,0,0.9081701001541181,0.672383980594458,0.9182923520430117,0.8361894700818442,0.8753198643062509,0.0,0.0,0.0,0.0
3,3247,369,298,616,224,157,298,0,0.9150007280190748,0.6887092101865826,0.9379078759726904,0.8408424702744883,0.8867267708328366,0.0,0.0,0.0,0.0
4,3317,70,228,163,90,154,228,0,0.9095628136996393,0.670199531540637,0.9367871754916455,0.8327098004694835,0.8816877028708245,0.0,0.0,0.0,0.0
5,3343,26,202,131,104,116,202,0,0.9134413780217862,0.6691047968692316,0.9190580146173233,0.8458860920287401,0.8809552545090783,0.0,0.0,0.0,0.0
