epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.0017,1.22737,1.15572,1.83663,0.55191,0.33757,0.37408,0.23183,1.94014,2.16497,2.41753,0.000330484,0.000330484,0.0672821
2,28.1708,1.23732,1.15599,1.82114,0.63386,0.34227,0.39938,0.23109,1.9892,2.19808,2.43469,0.000604074,0.000604074,0.0342223
3,38.9676,1.25727,1.15697,1.83565,0.6218,0.32108,0.3507,0.18964,2.14618,2.29586,2.64847,0.000817664,0.000817664,0.00110256
4,49.5083,1.24487,1.17841,1.82616,0.69914,0.32096,0.3956,0.24026,1.93074,2.13741,2.38923,0.00073,0.00073,0.00073
5,60.4641,1.18031,1.08854,1.76594,0.63153,0.35644,0.41347,0.24969,1.96897,2.08884,2.42405,0.00064,0.00064,0.00064
6,70.9233,1.16495,1.07605,1.75606,0.56097,0.40026,0.43024,0.27203,1.8252,1.94358,2.3008,0.00055,0.00055,0.00055
7,81.3495,1.11801,1.03691,1.72152,0.62891,0.3505,0.41154,0.24633,1.96309,2.08479,2.38938,0.00046,0.00046,0.00046
8,91.8354,1.08597,0.99738,1.68798,0.60887,0.41071,0.457,0.28192,1.78203,1.89086,2.23788,0.00037,0.00037,0.00037
9,102.788,1.05127,0.96678,1.6522,0.60867,0.41886,0.45823,0.2888,1.79013,1.86295,2.26841,0.00028,0.00028,0.00028
10,113.203,1.02728,0.93102,1.61557,0.66457,0.42932,0.48822,0.29955,1.73987,1.78919,2.20165,0.00019,0.00019,0.00019
