epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,17.6314,0.94099,0.74705,1.24526,0.8631,0.71691,0.82281,0.55276,1.16267,1.04153,1.37683,0.000331699,0.000331699,0.0671618
2,34.4096,0.9595,0.77286,1.24989,0.83932,0.71897,0.8027,0.54185,1.18549,1.0588,1.39755,0.00060518,0.00060518,0.0341019
3,50.027,0.9964,0.81419,1.28533,0.85986,0.72484,0.83529,0.56788,1.14842,0.95076,1.35999,0.00081866,0.00081866,0.000982059
4,66.5987,0.97782,0.7897,1.27223,0.8417,0.74757,0.83249,0.5549,1.18119,0.96394,1.37632,0.00073,0.00073,0.00073
5,81.8993,0.96,0.75222,1.25235,0.85002,0.75746,0.84939,0.58494,1.10588,0.90264,1.31457,0.00064,0.00064,0.00064
6,97.5465,0.92668,0.69863,1.22331,0.88971,0.77731,0.86898,0.60476,1.07932,0.84778,1.30908,0.00055,0.00055,0.00055
7,113.053,0.89384,0.6634,1.19335,0.90029,0.7896,0.88397,0.62091,1.07049,0.79547,1.2785,0.00046,0.00046,0.00046
8,128.567,0.86925,0.62255,1.17587,0.9144,0.78443,0.88685,0.63641,1.04246,0.78982,1.26685,0.00037,0.00037,0.00037
9,144.724,0.84035,0.58611,1.15882,0.91198,0.80345,0.89229,0.64078,1.05256,0.767,1.27172,0.00028,0.00028,0.00028
10,160.229,0.81145,0.55309,1.13612,0.92619,0.80466,0.90335,0.65523,1.02217,0.7191,1.25392,0.00019,0.00019,0.00019
