round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.6064036642024093,0.36235597798271857,0.69985466358897,0.5422942748748449,0.6110815950591661,0.0,0.0,0.0,0.0
2,2343,1634,1202,2356,662,764,1202,0,0.7638217080885994,0.5131038425927608,0.8700450056086984,0.6576129741383536,0.7490588749024741,0.0,0.0,0.0,0.0
3,2834,491,711,1034,514,404,711,0,0.8295189718752476,0.5738583433248905,0.8888837534925249,0.7368577322639385,0.805762629032001,0.0,0.0,0.0,0.0
4,3003,169,542,459,289,338,542,0,0.8481593038330977,0.5894813169256857,0.8948848272541283,0.7653436608567294,0.8250604475714602,0.0,0.0,0.0,0.0
5,3088,85,457,318,228,279,457,0,0.8231911291029345,0.5696776697143577,0.8761694171083217,0.7511958931689813,0.8088839840636378,0.0,0.0,0.0,0.0
