round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7293557289493723,0.46126939505663717,0.7802255524835129,0.6369095053416842,0.7013206933851931,0.0,0.0,0.0,0.0
2,2722,2013,823,2737,610,531,823,0,0.8550055212080006,0.5983121071253944,0.8416311950819904,0.7658768511173618,0.8019690489457117,0.0,0.0,0.0,0.0
3,3111,389,434,793,386,231,434,0,0.8890923714161811,0.6386130085385298,0.8796978350106226,0.8096425951350846,0.8432176550836288,0.0,0.0,0.0,0.0
4,3239,128,306,281,148,193,306,0,0.9000631102215302,0.6536495265371749,0.9103695920778755,0.8254874893299189,0.8658532052848453,0.0,0.0,0.0,0.0
5,3297,58,248,166,107,163,248,0,0.9110556700209194,0.6628798360874878,0.9076455664638061,0.8416059805804523,0.8733791755382617,0.0,0.0,0.0,0.0
