round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8012873289883828,0.5404852788573079,0.8722785199328094,0.7119828106271963,0.7840212978649984,0.0,0.0,0.0,0.0
2,2891,2182,654,2830,546,397,654,0,0.8804441747893523,0.6177440876524185,0.8849465632684888,0.7957193207135946,0.8379643865006766,0.0,0.0,0.0,0.0
3,3159,268,386,458,178,273,386,0,0.9080273304761247,0.6740551932685674,0.9336342531748757,0.8368877578819174,0.8826177499537642,0.0,0.0,0.0,0.0
4,3274,115,271,257,140,176,271,0,0.8892162218815012,0.633900980732422,0.9164216347595278,0.8103703651307932,0.8601394201745277,0.0,0.0,0.0,0.0
5,3301,27,244,136,108,154,244,0,0.9187831818686938,0.6801244270802953,0.9336272670410213,0.8550100907006419,0.8925909221545295,0.0,0.0,0.0,0.0
