epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,59.3434,1.13818,1.31574,1.7046,0.6199,0.46341,0.52345,0.3006,1.59624,1.86993,2.05395,0.000331096,0.000331096,0.0672215
2,112.495,1.14926,1.33154,1.7109,0.68455,0.44956,0.55638,0.33138,1.55355,1.80712,2.04738,0.000604631,0.000604631,0.0341617
3,165.424,1.13739,1.28321,1.7036,0.5938,0.50707,0.54626,0.33116,1.57165,1.789,2.06132,0.000818166,0.000818166,0.00104188
4,219.23,1.16329,1.29389,1.71892,0.61878,0.5183,0.56428,0.33695,1.5504,1.75764,2.03799,0.00073,0.00073,0.00073
5,271.544,1.12998,1.27709,1.69598,0.66101,0.49598,0.57351,0.34206,1.5455,1.69988,2.04963,0.00064,0.00064,0.00064
6,324.131,1.12855,1.25883,1.69542,0.65036,0.49875,0.56544,0.34086,1.5367,1.75628,2.01048,0.00055,0.00055,0.00055
7,375.408,1.12045,1.24951,1.68219,0.67689,0.49847,0.57817,0.34979,1.52699,1.68828,2.0083,0.00046,0.00046,0.00046
8,427.426,1.09498,1.23161,1.67132,0.67784,0.50358,0.57825,0.35176,1.52139,1.70784,2.00491,0.00037,0.00037,0.00037
9,480.896,1.07376,1.22245,1.65304,0.68432,0.51763,0.59323,0.35907,1.51199,1.65843,1.99112,0.00028,0.00028,0.00028
10,533.49,1.08397,1.1971,1.66305,0.66175,0.53219,0.59412,0.36175,1.50291,1.67909,1.98926,0.00019,0.00019,0.00019
