epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,36.766,2.96477,4.37347,3.82889,0.00333,0.1804,0.03612,0.01018,3.06548,4.25299,3.44856,0.000325926,0.000325926,0.0677333
2,42.881,2.97829,3.7726,3.48194,0.00433,0.16335,0.03856,0.01432,3.14091,4.4369,3.50938,0.000599926,0.000599926,0.034674
3,48.3776,2.91856,3.45422,3.38127,0.56336,0.13139,0.0418,0.01581,3.24544,4.03683,3.61783,0.000813926,0.000813926,0.00155467
4,54.0305,2.90561,3.34419,3.34604,0.13228,0.12642,0.07446,0.02773,2.94598,3.30804,3.34921,0.00073,0.00073,0.00073
5,59.6569,2.84528,3.22893,3.31348,0.72586,0.12358,0.12532,0.06299,2.86401,3.26513,3.3767,0.00064,0.00064,0.00064
6,65.4241,2.71933,3.14357,3.253,0.24204,0.13849,0.13809,0.06555,2.83571,3.094,3.27397,0.00055,0.00055,0.00055
7,71.2416,2.69147,3.01929,3.19124,0.26131,0.11364,0.11901,0.05103,2.81673,3.2219,3.25904,0.00046,0.00046,0.00046
8,77.3856,2.62157,2.98237,3.16955,0.2341,0.14276,0.13654,0.056,2.79098,3.01433,3.25398,0.00037,0.00037,0.00037
9,82.9912,2.60218,2.91674,3.13545,0.26139,0.14933,0.12552,0.05575,2.75463,3.05384,3.20675,0.00028,0.00028,0.00028
10,88.6009,2.60234,2.88201,3.12125,0.34741,0.16493,0.16139,0.07581,2.73183,2.99057,3.18287,0.00019,0.00019,0.00019
