round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.16328592122271215,0.08732363027489759,0.7759129945060333,0.14204545454545456,0.24013050722768037,0.0,0.0,0.0,0.0
2,860,151,2685,200,49,2636,2685,0,0.2110258242190536,0.13107590945444514,0.3581504593069993,0.18929390738369611,0.2476806923169665,0.0,0.0,0.0,0.0
3,1195,335,2350,456,121,2235,2350,0,0.26865577411116853,0.16733972094318056,0.42850660140728397,0.2435245945369185,0.3105567033015114,0.0,0.0,0.0,0.0
4,1352,157,2193,271,112,2094,2193,0,0.3262867895326627,0.20094682196015903,0.4999699535251345,0.29105647140418267,0.3679257377378812,0.0,0.0,0.0,0.0
5,1573,221,1972,392,165,1826,1972,0,0.40107962113924345,0.24553506711409456,0.5621911396131767,0.3761403649167734,0.45072083668981705,0.0,0.0,0.0,0.0
