round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.6344331825826564,0.3854063184302541,0.7201517917190512,0.5331716595279573,0.6127141808778068,0.0,0.0,0.0,0.0
2,2473,1764,1072,2521,660,734,1072,0,0.8284779665208079,0.5739109386326133,0.8642956935702119,0.7320806352107567,0.7927130075174359,0.0,0.0,0.0,0.0
3,3015,542,530,955,395,308,530,0,0.862741352803202,0.6055051807844023,0.8681277156377617,0.7661218256508749,0.8139412906037451,0.0,0.0,0.0,0.0
4,3184,169,361,434,258,183,361,0,0.883620603272703,0.6360904913405122,0.8965146281534803,0.7944828487007028,0.8424205303987545,0.0,0.0,0.0,0.0
5,3259,75,286,236,159,180,286,0,0.886817004561339,0.6396981735078939,0.9133082900382687,0.7992586858240351,0.8524858810624122,0.0,0.0,0.0,0.0
