epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,51.4014,1.3476,1.98214,1.54421,0.42256,0.48404,0.46604,0.23753,1.59489,2.17698,1.87311,0.000331832,0.000331832,0.0671486
2,70.1434,1.31377,1.55254,1.51232,0.56286,0.51233,0.53256,0.28689,1.45927,2.38678,1.68749,0.000663968,0.000663968,0.0341475
3,88.6023,1.28692,1.46301,1.50252,0.58897,0.49196,0.54371,0.3248,1.4808,1.75079,1.73601,0.000994904,0.000994904,0.00114505
4,106.92,1.28575,1.464,1.50172,0.69047,0.58135,0.64892,0.38025,1.41003,1.48455,1.65528,0.0009946,0.0009946,0.0009946
5,125.269,1.23886,1.38665,1.47602,0.76107,0.63686,0.73016,0.4352,1.33809,1.30365,1.55316,0.0009928,0.0009928,0.0009928
6,143.416,1.22471,1.34438,1.46663,0.79703,0.66017,0.7674,0.48089,1.2925,1.21725,1.53569,0.000991,0.000991,0.000991
7,161.739,1.21149,1.28976,1.44696,0.80372,0.65115,0.75277,0.47584,1.27306,1.22014,1.48773,0.0009892,0.0009892,0.0009892
8,179.854,1.15391,1.20798,1.40163,0.80949,0.67849,0.7857,0.5013,1.2277,1.14593,1.44848,0.0009874,0.0009874,0.0009874
9,198.27,1.15039,1.19834,1.39645,0.83581,0.69329,0.80077,0.49754,1.27116,1.10798,1.47823,0.0009856,0.0009856,0.0009856
10,216.499,1.12993,1.1504,1.38135,0.77633,0.70893,0.78837,0.50956,1.2233,1.09557,1.45485,0.0009838,0.0009838,0.0009838
11,234.561,1.12689,1.12347,1.37914,0.828,0.72216,0.82421,0.5268,1.20548,1.04232,1.44145,0.000982,0.000982,0.000982
12,252.84,1.10508,1.11502,1.3619,0.80853,0.71134,0.79572,0.51956,1.18007,1.05967,1.42362,0.0009802,0.0009802,0.0009802
13,270.839,1.10597,1.10104,1.36013,0.85123,0.73762,0.82304,0.54426,1.18176,1.03309,1.401,0.0009784,0.0009784,0.0009784
14,289.266,1.08649,1.08237,1.35158,0.8463,0.74536,0.84015,0.54755,1.17807,1.00817,1.41241,0.0009766,0.0009766,0.0009766
15,307.424,1.09334,1.04521,1.33717,0.81509,0.72385,0.81468,0.53751,1.19518,1.03302,1.43285,0.0009748,0.0009748,0.0009748
16,325.668,1.07989,1.04649,1.33143,0.82028,0.75634,0.84375,0.56301,1.13246,0.96988,1.3531,0.000973,0.000973,0.000973
17,343.721,1.06328,1.01419,1.31931,0.86167,0.7483,0.8496,0.56372,1.15323,0.91914,1.38865,0.0009712,0.0009712,0.0009712
18,361.957,1.06195,1.01045,1.3157,0.84978,0.72422,0.83121,0.54564,1.1493,1.01144,1.36478,0.0009694,0.0009694,0.0009694
19,380.148,1.05619,1.00913,1.31821,0.83028,0.7728,0.85052,0.56155,1.13517,0.95554,1.37483,0.0009676,0.0009676,0.0009676
20,398.413,1.04963,0.9938,1.31426,0.82085,0.75881,0.84539,0.57541,1.10571,0.93194,1.34245,0.0009658,0.0009658,0.0009658
21,416.447,1.02854,0.96111,1.30311,0.86139,0.75752,0.86859,0.5874,1.11911,0.86323,1.35466,0.000964,0.000964,0.000964
22,434.683,1.02413,0.95407,1.29662,0.87644,0.78457,0.87345,0.60045,1.10022,0.8712,1.3436,0.0009622,0.0009622,0.0009622
23,452.676,1.02698,0.95149,1.29014,0.87304,0.78351,0.86928,0.58838,1.10512,0.84997,1.33442,0.0009604,0.0009604,0.0009604
24,471.2,1.01367,0.91045,1.28603,0.89273,0.78415,0.8815,0.61212,1.07483,0.83579,1.31769,0.0009586,0.0009586,0.0009586
25,489.279,1.00887,0.91802,1.2777,0.8699,0.78738,0.87131,0.58929,1.10873,0.8532,1.35678,0.0009568,0.0009568,0.0009568
26,507.488,1.00905,0.91341,1.28491,0.8715,0.81504,0.88434,0.61511,1.07772,0.82194,1.30785,0.000955,0.000955,0.000955
27,525.708,0.99268,0.8984,1.27223,0.8749,0.77684,0.87166,0.61036,1.0681,0.83869,1.32381,0.0009532,0.0009532,0.0009532
28,543.7,0.99253,0.88343,1.26424,0.86519,0.77381,0.86612,0.59402,1.11689,0.85516,1.35283,0.0009514,0.0009514,0.0009514
29,561.934,0.99465,0.87751,1.26898,0.86401,0.78209,0.87087,0.5948,1.09602,0.85921,1.31857,0.0009496,0.0009496,0.0009496
30,579.984,0.98622,0.87565,1.26416,0.88685,0.78,0.87682,0.60678,1.0929,0.84671,1.31837,0.0009478,0.0009478,0.0009478
31,598.134,0.97133,0.88381,1.25179,0.89224,0.79278,0.88716,0.6152,1.05141,0.81122,1.30015,0.000946,0.000946,0.000946
32,616.14,0.98964,0.86506,1.25427,0.88866,0.80547,0.89355,0.61748,1.08822,0.77325,1.3218,0.0009442,0.0009442,0.0009442
33,634.327,0.97117,0.84512,1.24633,0.86427,0.81494,0.89318,0.62721,1.04091,0.79487,1.28613,0.0009424,0.0009424,0.0009424
34,652.496,0.96649,0.83683,1.24806,0.88765,0.81702,0.89004,0.62302,1.06694,0.75977,1.3078,0.0009406,0.0009406,0.0009406
35,670.623,0.96807,0.84271,1.24246,0.89911,0.81344,0.893,0.61171,1.09666,0.7536,1.32661,0.0009388,0.0009388,0.0009388
36,688.726,0.94204,0.80521,1.22961,0.8975,0.8137,0.89528,0.63461,1.04685,0.75768,1.28724,0.000937,0.000937,0.000937
