round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.14356915628019662,0.07463638261927409,0.3316779303758448,0.12404302710200597,0.1805593261913911,0.0,0.0,0.0,0.0
2,770,61,2775,99,38,2737,2775,0,0.19710564856308221,0.10849182469229304,0.4488982842478676,0.1748426163038839,0.25166395342294773,0.0,0.0,0.0,0.0
3,995,225,2550,276,51,2499,2550,0,0.24544991373583508,0.14437047390002083,0.41122370795412705,0.2265091495945369,0.29211583276370157,0.0,0.0,0.0,0.0
4,1281,286,2264,409,123,2149,2264,0,0.3041344022268512,0.18938931936479603,0.48969566427358385,0.2740710360648741,0.35144605808151363,0.0,0.0,0.0,0.0
5,1463,182,2082,319,135,1956,2082,0,0.3555261449760089,0.22522015841285836,0.5204360549597378,0.33682445049082377,0.40896690588887785,0.0,0.0,0.0,0.0
