round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.6598186978964434,0.4008244092959504,0.7019128427195375,0.572983349548539,0.6309288146779699,0.0,0.0,0.0,0.0
2,2522,1813,1023,2473,572,728,1023,0,0.8135519026249287,0.5470949374173611,0.833101374036253,0.728015097708542,0.777021303916231,0.0,0.0,0.0,0.0
3,3009,487,536,1030,507,249,536,0,0.8516480635948861,0.5919482236322073,0.8577019833380237,0.7588017600109147,0.805226436622309,0.0,0.0,0.0,0.0
4,3148,139,397,417,275,196,397,0,0.8800722960926277,0.6125762268114772,0.8928457663661402,0.7890490347455217,0.8377445362958303,0.0,0.0,0.0,0.0
5,3234,86,311,306,219,146,311,0,0.9050315399149802,0.6516687737208012,0.9029768248408778,0.8226779508513102,0.8609591378186787,0.0,0.0,0.0,0.0
