round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.7290855905754913,0.4532919055143291,0.7846243127272621,0.6115631688737432,0.6873680467563388,0.0,0.0,0.0,0.0
2,2702,1993,843,2619,536,583,843,0,0.8589683049642142,0.5950490233703548,0.8853616674822342,0.7621883620761939,0.8191707044722562,0.0,0.0,0.0,0.0
3,3088,386,457,711,296,261,457,0,0.8885429330057402,0.6336212046587467,0.9090193201685788,0.8031270006402049,0.8527985619665076,0.0,0.0,0.0,0.0
4,3211,123,334,258,133,234,334,0,0.8951166088244749,0.6477542708895258,0.9232494985280426,0.7976086298029381,0.8558425071349846,0.0,0.0,0.0,0.0
5,3261,50,284,175,124,183,284,0,0.9076525788893602,0.6556781975575601,0.9040752588914649,0.8415828646997339,0.8717104867209505,0.0,0.0,0.0,0.0
