epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,72.8262,1.02791,0.9855,1.46705,0.70902,0.57542,0.67407,0.42456,1.3714,1.49503,1.7478,0.000331481,0.000331481,0.0671833
2,137.102,1.05401,0.98502,1.49947,0.74173,0.61149,0.69358,0.41516,1.4766,1.3389,1.87278,0.000604981,0.000604981,0.0341235
3,200.805,1.04746,0.98359,1.49266,0.74257,0.63162,0.72308,0.45741,1.33397,1.31176,1.73354,0.000818481,0.000818481,0.00100367
4,266.336,1.03822,0.95676,1.49416,0.7866,0.62574,0.74653,0.46135,1.34058,1.22417,1.70674,0.00073,0.00073,0.00073
5,330.094,1.02799,0.92251,1.47636,0.79023,0.65966,0.76054,0.47983,1.32921,1.19026,1.69847,0.00064,0.00064,0.00064
6,393.687,0.98357,0.87721,1.42966,0.76957,0.66933,0.75752,0.49944,1.27288,1.18398,1.63095,0.00055,0.00055,0.00055
7,458.597,0.94051,0.82436,1.39934,0.81519,0.69974,0.79579,0.52014,1.24675,1.11624,1.60334,0.00046,0.00046,0.00046
8,523.528,0.91108,0.78176,1.36602,0.8163,0.70807,0.8074,0.53906,1.1951,1.07702,1.57342,0.00037,0.00037,0.00037
9,586.401,0.88554,0.75538,1.34606,0.82364,0.70611,0.80313,0.53664,1.19913,1.04431,1.56648,0.00028,0.00028,0.00028
10,650.001,0.86047,0.71738,1.31867,0.83051,0.71996,0.821,0.56003,1.15067,1.01093,1.52278,0.00019,0.00019,0.00019
