epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,16.5222,1.61473,1.75141,2.45241,0.47941,0.11339,0.14024,0.0724,2.55473,3.10961,3.03282,0.000328358,0.000328358,0.0674925
2,26.6623,1.56376,1.72515,2.38281,0.34643,0.1691,0.17463,0.09944,2.4622,2.97087,2.95568,0.000602139,0.000602139,0.034433
3,36.4242,1.57902,1.70602,2.37608,0.29197,0.19374,0.17027,0.09747,2.47512,2.8662,2.9722,0.00081592,0.00081592,0.00131343
4,45.8851,1.50308,1.6252,2.3049,0.38963,0.17484,0.1916,0.11488,2.41365,2.87813,2.90196,0.00073,0.00073,0.00073
5,55.5077,1.45996,1.59555,2.26754,0.44086,0.19183,0.21411,0.12483,2.38707,2.68107,2.86504,0.00064,0.00064,0.00064
6,65.3391,1.44837,1.54673,2.22666,0.40501,0.19841,0.20997,0.12939,2.31384,2.68681,2.80223,0.00055,0.00055,0.00055
7,74.9768,1.34984,1.47836,2.15108,0.40606,0.20245,0.21988,0.12774,2.33293,2.68278,2.81644,0.00046,0.00046,0.00046
8,84.4935,1.35178,1.42072,2.12584,0.43368,0.21734,0.2373,0.13905,2.29609,2.71365,2.76037,0.00037,0.00037,0.00037
9,94.3982,1.32155,1.41,2.07263,0.3993,0.22747,0.23975,0.14539,2.23402,2.54735,2.70383,0.00028,0.00028,0.00028
10,104.258,1.28042,1.38393,2.0579,0.44305,0.23642,0.25388,0.14887,2.21333,2.46636,2.68524,0.00019,0.00019,0.00019
