round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.13287453101004992,0.06744936271903948,0.7238035320186096,0.12891268497501504,0.2188476185802758,0.0,0.0,0.0,0.0
2,872,163,2673,220,56,2618,2673,0,0.19142780813435345,0.10637053666392664,0.38382337193161775,0.18231834186939821,0.24721033280331406,0.0,0.0,0.0,0.0
3,1071,199,2474,288,89,2388,2474,0,0.2539666426223023,0.14856367051495661,0.45406252305553274,0.2350018672641912,0.30971137754841455,0.0,0.0,0.0,0.0
4,1315,244,2230,360,116,2125,2230,0,0.28511504371626994,0.17882402441141573,0.4118545717017139,0.2660051216389244,0.32323923820621,0.0,0.0,0.0,0.0
5,1453,138,2092,274,136,1962,2092,0,0.3470229686569901,0.21290632398087506,0.43946671736651755,0.330739169867691,0.3774285803195443,0.0,0.0,0.0,0.0
