round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.16476789887446483,0.07609708514638737,0.3299655054720307,0.1626072208818569,0.21785523623626663,0.0,0.0,0.0,0.0
2,869,160,2676,186,26,2650,2676,0,0.23889411822303666,0.12941852730270242,0.3701604151932626,0.2356520753307725,0.28797382493760915,0.0,0.0,0.0,0.0
3,1235,366,2310,506,138,2185,2310,0,0.3175667408879509,0.1768763652288194,0.44047792633622035,0.32923535531370035,0.37681799195224364,0.0,0.0,0.0,0.0
4,1593,358,1952,645,275,1733,1952,0,0.4266014564318173,0.25396596426555196,0.6158865508913907,0.3772240450277422,0.4678778314522238,0.0,0.0,0.0,0.0
5,1858,265,1687,514,245,1467,1687,0,0.5031183854146455,0.30853816044731547,0.6494389318714853,0.44100112035851474,0.5252985635919265,0.0,0.0,0.0,0.0
