epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,26.6653,1.03134,0.96523,1.32224,0.85657,0.66265,0.76956,0.49661,1.28549,1.16275,1.48626,0.00033156,0.00033156,0.0671755
2,45.5703,1.03312,0.93946,1.31387,0.77036,0.71919,0.7843,0.50441,1.23911,1.08409,1.46199,0.00065891,0.00065891,0.0341695
3,64.9629,1.04847,0.97012,1.32149,0.80442,0.67636,0.77018,0.47681,1.2723,1.15648,1.47987,0.000980259,0.000980259,0.00115756
4,82.5868,1.02507,0.97257,1.31656,0.81848,0.67247,0.7719,0.50697,1.23631,1.10978,1.49657,0.000973,0.000973,0.000973
5,101.578,1.04368,0.95443,1.32519,0.78356,0.66896,0.76102,0.48844,1.24938,1.14937,1.45389,0.000964,0.000964,0.000964
6,119.17,1.00715,0.92664,1.30503,0.7767,0.68115,0.75546,0.47752,1.26733,1.15998,1.48225,0.000955,0.000955,0.000955
7,137.919,1.00752,0.89231,1.29096,0.84944,0.71636,0.81022,0.53592,1.19651,1.03952,1.42701,0.000946,0.000946,0.000946
8,155.502,1.00741,0.91087,1.28848,0.84975,0.71496,0.80481,0.54098,1.1999,1.0428,1.43149,0.000937,0.000937,0.000937
9,173.713,0.99813,0.88293,1.28834,0.80421,0.71803,0.80049,0.52217,1.20232,1.06172,1.42486,0.000928,0.000928,0.000928
10,191.246,0.98358,0.87904,1.27315,0.82048,0.72011,0.79816,0.5311,1.20403,1.04881,1.42804,0.000919,0.000919,0.000919
11,209.371,0.97837,0.86146,1.27424,0.88508,0.71435,0.82818,0.57018,1.12115,0.95578,1.35985,0.00091,0.00091,0.00091
12,227.038,0.99288,0.87096,1.27647,0.85549,0.73313,0.83169,0.55573,1.15346,0.92075,1.38149,0.000901,0.000901,0.000901
13,245.648,0.94722,0.8138,1.24415,0.85482,0.73619,0.82565,0.54981,1.18282,0.93054,1.3892,0.000892,0.000892,0.000892
14,263.245,0.96325,0.81725,1.25265,0.86053,0.7293,0.8241,0.55217,1.16346,0.97221,1.38086,0.000883,0.000883,0.000883
15,281.457,0.94655,0.80433,1.24539,0.88152,0.72946,0.83625,0.57266,1.14477,0.93084,1.37956,0.000874,0.000874,0.000874
16,299.158,0.92777,0.77953,1.23629,0.88518,0.77478,0.87094,0.61012,1.0915,0.83817,1.33318,0.000865,0.000865,0.000865
17,317.029,0.92369,0.77398,1.23373,0.87111,0.75635,0.84474,0.58941,1.1277,0.90853,1.34674,0.000856,0.000856,0.000856
18,335.262,0.92042,0.77122,1.22778,0.88318,0.75236,0.85753,0.59434,1.10429,0.85375,1.33922,0.000847,0.000847,0.000847
19,352.917,0.90136,0.75676,1.21574,0.8855,0.78095,0.85713,0.59411,1.09513,0.8484,1.33288,0.000838,0.000838,0.000838
20,371.168,0.9008,0.73947,1.21152,0.89509,0.7348,0.85273,0.60318,1.08196,0.87848,1.3265,0.000829,0.000829,0.000829
21,387.958,0.90151,0.73949,1.20979,0.88754,0.77257,0.85317,0.5932,1.10982,0.83631,1.33475,0.00082,0.00082,0.00082
22,405.385,0.905,0.73733,1.21182,0.87445,0.78265,0.85398,0.59182,1.11613,0.8628,1.36554,0.000811,0.000811,0.000811
23,422.795,0.88155,0.71686,1.1999,0.89189,0.75488,0.86064,0.59986,1.11449,0.83279,1.35172,0.000802,0.000802,0.000802
24,440.423,0.8975,0.7229,1.20587,0.90228,0.75501,0.85977,0.59197,1.11525,0.81187,1.33453,0.000793,0.000793,0.000793
25,457.881,0.87316,0.69702,1.19575,0.89416,0.75404,0.85946,0.59901,1.08773,0.85111,1.31701,0.000784,0.000784,0.000784
26,475.758,0.89474,0.70543,1.20494,0.8971,0.75702,0.86539,0.60207,1.09813,0.80516,1.32077,0.000775,0.000775,0.000775
