epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,29.9178,1.04057,0.92757,1.39436,0.74579,0.6158,0.68443,0.43123,1.35761,1.41861,1.62164,0.00033157,0.00033157,0.0671746
2,52.459,1.09733,1.01706,1.43239,0.75178,0.65244,0.73228,0.47653,1.27425,1.24713,1.53181,0.000605062,0.000605062,0.0341148
3,75.6483,1.10499,1.02461,1.44593,0.75326,0.60745,0.709,0.44995,1.33363,1.3319,1.58713,0.000818554,0.000818554,0.000994921
4,97.7244,1.09195,1.00852,1.43142,0.77509,0.63171,0.72428,0.48567,1.26861,1.22609,1.51298,0.00073,0.00073,0.00073
5,119.024,1.061,0.94826,1.39536,0.8004,0.66662,0.75584,0.48965,1.24833,1.12842,1.49678,0.00064,0.00064,0.00064
6,140.365,1.02828,0.89041,1.36941,0.845,0.67269,0.78808,0.52501,1.20614,1.09692,1.46056,0.00055,0.00055,0.00055
7,161.159,0.97221,0.82801,1.32962,0.85626,0.71919,0.81921,0.55704,1.11765,0.99505,1.37805,0.00046,0.00046,0.00046
8,182.197,0.94181,0.74345,1.29919,0.88846,0.74443,0.85307,0.58211,1.13255,0.90375,1.38888,0.00037,0.00037,0.00037
9,203.661,0.89763,0.7118,1.26318,0.87759,0.76855,0.85849,0.60087,1.09763,0.87191,1.35702,0.00028,0.00028,0.00028
10,224.782,0.8647,0.66221,1.23413,0.87991,0.75738,0.86325,0.60509,1.06231,0.86019,1.33291,0.00019,0.00019,0.00019
