epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.83329,1.96802,2.12733,2.74975,0.78605,0.1392,0.15556,0.08243,2.81932,3.56128,3.34235,0.000328638,0.000328638,0.0674648
2,17.4481,1.83961,1.9414,2.63151,0.78629,0.12655,0.15734,0.07532,2.63119,3.10142,3.19394,0.000602394,0.000602394,0.0344052
3,24.3869,1.70743,1.82547,2.53978,0.37228,0.17278,0.18318,0.10466,2.5176,3.05211,3.02937,0.00081615,0.00081615,0.00128563
4,31.3081,1.59217,1.69082,2.38967,0.78611,0.16761,0.18537,0.11773,2.52359,3.0696,3.05906,0.00073,0.00073,0.00073
5,38.5147,1.51408,1.61353,2.3145,0.5152,0.17282,0.20195,0.10629,2.51678,2.81164,3.04379,0.00064,0.00064,0.00064
6,45.6034,1.43267,1.58838,2.20536,0.41931,0.17892,0.21547,0.12425,2.41348,2.7784,2.89678,0.00055,0.00055,0.00055
7,52.4692,1.48415,1.5549,2.24285,0.79781,0.17188,0.19867,0.12368,2.36778,2.91669,2.91113,0.00046,0.00046,0.00046
8,59.5472,1.36692,1.43475,2.11562,0.41388,0.20872,0.23759,0.13779,2.29532,2.65037,2.80073,0.00037,0.00037,0.00037
9,66.5132,1.34997,1.44554,2.09172,0.45982,0.20399,0.24124,0.1433,2.34167,2.73176,2.83935,0.00028,0.00028,0.00028
10,73.4462,1.27843,1.3776,2.04808,0.44454,0.23594,0.26282,0.15482,2.20675,2.48475,2.7496,0.00019,0.00019,0.00019
