epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,75.847,0.9009,0.68822,1.29844,0.83802,0.75872,0.84691,0.55581,1.21942,0.98525,1.55622,0.000331675,0.000331675,0.0671642
2,152.041,0.91992,0.69604,1.29884,0.8263,0.7737,0.83953,0.54618,1.23346,0.96105,1.58079,0.000605158,0.000605158,0.0341043
3,229.343,0.94322,0.72043,1.32393,0.81411,0.75777,0.83473,0.5492,1.21161,0.97032,1.56034,0.00081864,0.00081864,0.000984478
4,305.4,0.92082,0.69778,1.3004,0.81115,0.78149,0.84033,0.54444,1.24979,0.96467,1.56977,0.00073,0.00073,0.00073
5,373.987,0.9134,0.67578,1.2927,0.8376,0.77875,0.85896,0.56765,1.20739,0.9076,1.52928,0.00064,0.00064,0.00064
6,443.445,0.8845,0.63884,1.27178,0.8625,0.78444,0.86607,0.57044,1.21833,0.90276,1.53469,0.00055,0.00055,0.00055
7,511.706,0.86701,0.6147,1.25971,0.87271,0.77559,0.85891,0.56902,1.19675,0.90585,1.52903,0.00046,0.00046,0.00046
8,582.592,0.83208,0.58748,1.23356,0.86376,0.79632,0.86826,0.59231,1.15569,0.8791,1.49139,0.00037,0.00037,0.00037
9,654.45,0.80724,0.56205,1.21206,0.86269,0.81297,0.87659,0.60495,1.12809,0.8521,1.46901,0.00028,0.00028,0.00028
10,726.042,0.79181,0.54142,1.19174,0.88193,0.80808,0.87769,0.60884,1.13777,0.83221,1.47165,0.00019,0.00019,0.00019
