round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.12931404701821533,0.05977126398528139,0.33512505793970737,0.1359968523260777,0.19347838435144218,0.0,0.0,0.0,0.0
2,781,72,2764,115,43,2722,2764,0,0.1903495488068931,0.10468028292461584,0.3664121897160524,0.17794531439644298,0.23955335163061414,0.0,0.0,0.0,0.0
3,1017,236,2528,310,73,2457,2528,0,0.26551854315211687,0.154849052249262,0.3684132416732113,0.2579458760136577,0.30343831094651946,0.0,0.0,0.0,0.0
4,1400,383,2145,549,156,2008,2145,0,0.329923971571734,0.2071545832721712,0.4843965366116091,0.3310826131028596,0.39332770476228657,0.0,0.0,0.0,0.0
5,1687,287,1858,582,286,1618,1858,0,0.4142303514130885,0.2540629583649372,0.5823036474002712,0.37607901806923477,0.45700364128590515,0.0,0.0,0.0,0.0
