epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.0497,0.86266,0.67699,1.16723,0.80645,0.65483,0.74892,0.49368,1.25107,1.27114,1.46459,0.000331715,0.000331715,0.0671602
2,41.2647,0.85024,0.65887,1.15572,0.91366,0.77861,0.87837,0.61215,1.09012,0.75084,1.3261,0.000659063,0.000659063,0.0341542
3,60.5249,0.85006,0.65251,1.15429,0.90284,0.81168,0.88888,0.62966,1.04686,0.71619,1.28506,0.000980411,0.000980411,0.00114222
4,80.3949,0.86648,0.66586,1.16567,0.89742,0.78806,0.873,0.61188,1.09273,0.77892,1.31437,0.000973,0.000973,0.000973
5,100.086,0.86766,0.67821,1.17873,0.8981,0.80529,0.88056,0.61792,1.07637,0.74343,1.31005,0.000964,0.000964,0.000964
6,119.892,0.85022,0.65446,1.15933,0.89839,0.81613,0.89593,0.62399,1.07758,0.71309,1.31066,0.000955,0.000955,0.000955
7,139.753,0.86222,0.6626,1.15606,0.92188,0.80613,0.88585,0.61787,1.07907,0.7297,1.30562,0.000946,0.000946,0.000946
8,159.825,0.84112,0.65385,1.15124,0.89585,0.82702,0.88607,0.62054,1.08112,0.69983,1.32564,0.000937,0.000937,0.000937
9,179.587,0.82994,0.63818,1.1496,0.90611,0.82635,0.89368,0.63208,1.07185,0.70448,1.2931,0.000928,0.000928,0.000928
10,199.577,0.8561,0.65322,1.15942,0.89756,0.80606,0.88532,0.61447,1.06219,0.74125,1.29524,0.000919,0.000919,0.000919
11,219.283,0.86792,0.65993,1.16552,0.91626,0.81364,0.89575,0.631,1.06031,0.70206,1.29047,0.00091,0.00091,0.00091
12,239.079,0.84169,0.64218,1.15426,0.925,0.82909,0.90643,0.63784,1.07316,0.71802,1.28955,0.000901,0.000901,0.000901
13,258.974,0.8387,0.63108,1.14906,0.92551,0.8049,0.89623,0.63949,1.04993,0.69716,1.29156,0.000892,0.000892,0.000892
14,278.867,0.84309,0.62094,1.15148,0.92371,0.80846,0.89481,0.64836,1.04478,0.70548,1.28104,0.000883,0.000883,0.000883
15,298.848,0.82859,0.6301,1.14139,0.91208,0.82024,0.89929,0.63674,1.07266,0.69931,1.30732,0.000874,0.000874,0.000874
16,318.644,0.83053,0.62979,1.14028,0.90957,0.82777,0.89667,0.63702,1.05145,0.70269,1.28206,0.000865,0.000865,0.000865
17,338.403,0.82592,0.62367,1.14065,0.92004,0.81572,0.90333,0.64634,1.04991,0.70163,1.29677,0.000856,0.000856,0.000856
18,358.461,0.82061,0.60472,1.13665,0.89854,0.83977,0.904,0.64158,1.04603,0.69415,1.26665,0.000847,0.000847,0.000847
19,378.332,0.81908,0.61031,1.13277,0.91745,0.80933,0.8926,0.63381,1.03193,0.70389,1.28228,0.000838,0.000838,0.000838
20,398.114,0.81109,0.59464,1.12788,0.93228,0.81752,0.90236,0.64239,1.05396,0.66246,1.27633,0.000829,0.000829,0.000829
21,417.87,0.81071,0.60958,1.13694,0.93,0.82789,0.90873,0.64161,1.04667,0.67125,1.27271,0.00082,0.00082,0.00082
22,437.694,0.80737,0.59806,1.12458,0.90484,0.84213,0.90561,0.64305,1.02817,0.65966,1.27216,0.000811,0.000811,0.000811
23,458.754,0.79769,0.58554,1.12441,0.92384,0.82322,0.9028,0.64709,1.03296,0.68564,1.27308,0.000802,0.000802,0.000802
24,478.32,0.81174,0.60197,1.13455,0.9247,0.83333,0.91091,0.64334,1.02459,0.65977,1.27048,0.000793,0.000793,0.000793
