epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,53.7895,1.44905,2.6303,1.7204,0.4993,0.04885,0.13329,0.04415,2.10778,3.5066,2.43212,0.000329588,0.000329588,0.0673708
2,78.4547,1.39222,2.00347,1.6883,0.53251,0.31047,0.30947,0.14391,1.77018,2.56892,2.40441,0.000639056,0.000639056,0.0343469
3,102.659,1.38692,1.92114,1.69704,0.53713,0.32942,0.33814,0.16619,1.76572,2.56157,2.19061,0.000924524,0.000924524,0.00129906
4,128.988,1.35843,1.75885,1.65057,0.41078,0.41023,0.353,0.1569,1.76875,3.00094,2.19739,0.000892,0.000892,0.000892
5,156.268,1.34372,1.75736,1.64214,0.52405,0.51666,0.5132,0.28784,1.5445,1.89704,1.96279,0.000856,0.000856,0.000856
6,183.36,1.31295,1.64712,1.59859,0.57346,0.4647,0.51658,0.28334,1.62007,1.85019,2.00066,0.00082,0.00082,0.00082
7,209.19,1.23854,1.54648,1.55506,0.5585,0.47978,0.49978,0.25779,1.6701,1.94785,2.08832,0.000784,0.000784,0.000784
8,235.2,1.22074,1.4791,1.56155,0.66317,0.50115,0.55448,0.32496,1.54172,1.8106,2.00421,0.000748,0.000748,0.000748
9,261.078,1.22065,1.4838,1.53716,0.65584,0.52544,0.60459,0.36769,1.45,1.58234,1.82654,0.000712,0.000712,0.000712
10,287.324,1.16302,1.41099,1.49103,0.69512,0.55762,0.62617,0.38762,1.41656,1.52582,1.76727,0.000676,0.000676,0.000676
11,313.38,1.15702,1.39805,1.4966,0.68065,0.59093,0.67,0.40566,1.41901,1.47875,1.80929,0.00064,0.00064,0.00064
12,339.199,1.1445,1.3321,1.46651,0.70857,0.57363,0.65583,0.39196,1.42799,1.47682,1.80367,0.000604,0.000604,0.000604
13,367.992,1.12698,1.29022,1.44317,0.78477,0.6114,0.73233,0.46996,1.29964,1.31482,1.66241,0.000568,0.000568,0.000568
14,393.952,1.08975,1.23381,1.43226,0.79355,0.62674,0.73762,0.47258,1.27606,1.25629,1.64951,0.000532,0.000532,0.000532
15,421.305,1.07053,1.21765,1.42145,0.73261,0.63732,0.72175,0.45037,1.31938,1.29193,1.65596,0.000496,0.000496,0.000496
16,474.839,1.08571,1.17841,1.4786,0.78258,0.65751,0.73786,0.47165,1.25728,1.25285,1.60398,0.00046,0.00046,0.00046
17,503.125,1.01983,1.03934,1.43042,0.83829,0.64833,0.77965,0.50284,1.24429,1.1666,1.60304,0.000424,0.000424,0.000424
