epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,30.3952,1.85457,3.67088,2.22087,0.00243,0.49639,0.09744,0.04571,1.75844,3.8203,2.26519,0.000325926,0.000325926,0.0677333
2,50.0627,1.75222,3.12163,2.2057,0.00975,0.60971,0.15749,0.07809,1.79885,3.44075,2.29142,0.000599926,0.000599926,0.034674
3,69.7876,1.74422,2.8034,2.19658,0.42093,0.19375,0.20371,0.11049,1.79713,2.82506,2.33591,0.000813926,0.000813926,0.00155467
4,90.5385,1.71084,2.6555,2.17749,0.30845,0.27812,0.24872,0.12506,1.81129,2.54864,2.34709,0.00073,0.00073,0.00073
5,111.174,1.65082,2.49899,2.15739,0.33738,0.3553,0.31185,0.16403,1.77597,2.38922,2.29901,0.00064,0.00064,0.00064
6,131.755,1.60088,2.44428,2.09865,0.39242,0.36605,0.33217,0.16845,1.78528,2.33373,2.29721,0.00055,0.00055,0.00055
7,152.407,1.58772,2.37511,2.05476,0.37885,0.38237,0.34355,0.1821,1.7327,2.2879,2.21072,0.00046,0.00046,0.00046
8,174.106,1.53361,2.25948,1.99165,0.41094,0.38076,0.36468,0.20126,1.69693,2.23814,2.1677,0.00037,0.00037,0.00037
9,195.493,1.53485,2.22873,2.00674,0.4268,0.3977,0.37884,0.20368,1.712,2.22038,2.19996,0.00028,0.00028,0.00028
10,216.596,1.49777,2.25551,1.96693,0.43172,0.40705,0.38768,0.20934,1.6877,2.1834,2.16397,0.00019,0.00019,0.00019
