epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,20.8404,1.5603,3.15194,1.86293,0.04556,0.55581,0.20456,0.10929,1.47666,3.60495,1.91291,0.000325926,0.000325926,0.0677333
2,39.7685,1.45821,2.28889,1.86636,0.61566,0.2629,0.37106,0.19217,1.50919,2.55654,1.90508,0.000599926,0.000599926,0.034674
3,60.7385,1.41451,2.0093,1.81015,0.40191,0.38894,0.3766,0.20525,1.53853,2.04876,1.9338,0.000813926,0.000813926,0.00155467
4,82.3436,1.39548,1.89437,1.80552,0.45794,0.48341,0.44617,0.24089,1.52181,2.07903,1.91947,0.00073,0.00073,0.00073
5,103.555,1.3717,1.76818,1.78119,0.51703,0.46706,0.47845,0.25881,1.50463,1.90325,1.90586,0.00064,0.00064,0.00064
6,125.248,1.36681,1.7599,1.76801,0.57092,0.52314,0.53926,0.29743,1.4941,1.7965,1.91152,0.00055,0.00055,0.00055
7,145.974,1.34554,1.71454,1.74839,0.5669,0.5224,0.53271,0.30266,1.45798,1.76,1.85284,0.00046,0.00046,0.00046
8,168.118,1.28414,1.65461,1.71057,0.59599,0.51608,0.56361,0.32588,1.43963,1.71804,1.83187,0.00037,0.00037,0.00037
9,191.106,1.27659,1.58814,1.69745,0.60907,0.52401,0.56774,0.32406,1.44521,1.68511,1.82673,0.00028,0.00028,0.00028
10,213.948,1.25561,1.60564,1.66801,0.65278,0.51889,0.58041,0.33282,1.44009,1.66201,1.82554,0.00019,0.00019,0.00019
