epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.995,1.26852,1.17072,1.87452,0.41072,0.2816,0.28768,0.16873,2.27277,2.55117,2.67826,0.000329825,0.000329825,0.0673474
2,25.9444,1.23541,1.18799,1.86251,0.48559,0.27516,0.2958,0.17312,2.21309,2.38317,2.64579,0.000603474,0.000603474,0.0342877
3,35.055,1.24037,1.15352,1.86944,0.51108,0.3218,0.34176,0.19328,2.14218,2.32322,2.61682,0.000817123,0.000817123,0.001168
4,44.0427,1.23017,1.14993,1.85214,0.5264,0.31621,0.3343,0.19653,2.08321,2.37106,2.51699,0.00073,0.00073,0.00073
5,53.3037,1.20183,1.13775,1.80885,0.47273,0.32625,0.32392,0.19603,2.05751,2.34428,2.50873,0.00064,0.00064,0.00064
6,62.4725,1.14871,1.08434,1.76873,0.59881,0.31605,0.35846,0.20921,2.03666,2.16677,2.49733,0.00055,0.00055,0.00055
7,71.4331,1.13811,1.05325,1.73933,0.54468,0.36063,0.38915,0.2331,1.9504,2.2168,2.40919,0.00046,0.00046,0.00046
8,80.4542,1.09059,0.99836,1.70527,0.63059,0.34962,0.38465,0.22691,2.03172,2.16003,2.49331,0.00037,0.00037,0.00037
9,90.0249,1.08241,0.9788,1.67941,0.57766,0.35406,0.4011,0.2409,1.94348,2.04917,2.40555,0.00028,0.00028,0.00028
10,99.0426,1.02702,0.95431,1.65838,0.61063,0.36719,0.41985,0.25506,1.90056,1.98103,2.37324,0.00019,0.00019,0.00019
