epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.3606,1.1487,1.37135,1.72881,0.55596,0.45398,0.4851,0.28795,1.60867,1.94879,2.08953,0.000331002,0.000331002,0.0672308
2,108.049,1.17251,1.37511,1.7422,0.59025,0.46108,0.51372,0.29223,1.64054,1.84223,2.13923,0.000604545,0.000604545,0.034171
3,160.642,1.18406,1.37062,1.74245,0.6157,0.47719,0.54097,0.31642,1.66327,1.80248,2.15273,0.000818089,0.000818089,0.00105119
4,212.234,1.18957,1.3513,1.7549,0.6046,0.4598,0.52809,0.31872,1.56449,1.82855,2.05731,0.00073,0.00073,0.00073
5,263.887,1.16065,1.33603,1.72374,0.60733,0.47525,0.53061,0.31607,1.55991,1.81653,2.062,0.00064,0.00064,0.00064
6,315.454,1.14628,1.32262,1.72031,0.65635,0.47714,0.56453,0.33301,1.5793,1.77517,2.0735,0.00055,0.00055,0.00055
7,367.102,1.12978,1.28959,1.69562,0.60188,0.48373,0.54707,0.32958,1.54969,1.75503,2.03284,0.00046,0.00046,0.00046
8,419.83,1.10411,1.27188,1.68483,0.63406,0.46721,0.54847,0.33387,1.53274,1.77125,2.02507,0.00037,0.00037,0.00037
9,471.994,1.11062,1.27063,1.6901,0.66283,0.47218,0.56894,0.34155,1.55793,1.73063,2.03976,0.00028,0.00028,0.00028
10,523.543,1.07734,1.24518,1.64828,0.64447,0.49351,0.56638,0.34577,1.52255,1.72644,2.00621,0.00019,0.00019,0.00019
