epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,67.3567,1.19748,1.32998,1.69518,0.58112,0.46035,0.51084,0.29541,1.65291,1.89701,2.01369,0.000331224,0.000331224,0.0672089
2,128.148,1.20866,1.30895,1.69383,0.62276,0.50313,0.5503,0.32279,1.55652,1.9593,2.0122,0.000604747,0.000604747,0.0341491
3,192.808,1.18978,1.27989,1.69032,0.58142,0.4583,0.50072,0.30087,1.63751,1.82539,2.09679,0.00081827,0.00081827,0.00102924
4,253.95,1.13292,1.18153,1.62742,0.5834,0.52046,0.56669,0.3459,1.5288,1.71183,1.96692,0.00073,0.00073,0.00073
5,318.919,1.08446,1.10436,1.58218,0.70872,0.59716,0.66403,0.41522,1.42031,1.42744,1.80002,0.00064,0.00064,0.00064
6,381.789,1.03187,1.02539,1.53068,0.75136,0.61259,0.70065,0.43384,1.36021,1.31588,1.73237,0.00055,0.00055,0.00055
7,444.737,1.00283,0.96796,1.49228,0.73459,0.6547,0.72431,0.46724,1.31449,1.26821,1.68956,0.00046,0.00046,0.00046
8,507.695,0.95633,0.88931,1.44518,0.77086,0.68287,0.76207,0.49856,1.24581,1.17332,1.63014,0.00037,0.00037,0.00037
9,573.415,0.89546,0.79679,1.38669,0.84477,0.64843,0.78132,0.52828,1.20427,1.09203,1.59432,0.00028,0.00028,0.00028
10,636.591,0.85837,0.72909,1.35012,0.83233,0.7277,0.81372,0.54769,1.19045,1.02195,1.56364,0.00019,0.00019,0.00019
