epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,18.7522,1.00037,0.87135,1.3254,0.78134,0.6471,0.73847,0.47998,1.2358,1.17616,1.46909,0.000331624,0.000331624,0.0671692
2,35.8114,1.04849,0.94553,1.35719,0.80012,0.63317,0.74982,0.47154,1.29912,1.27361,1.47597,0.000605111,0.000605111,0.0341094
3,53.2168,1.07497,0.96342,1.38928,0.80285,0.69081,0.77511,0.49695,1.23089,1.10622,1.4325,0.000818598,0.000818598,0.000989538
4,70.3705,1.04825,0.92551,1.36408,0.80866,0.67641,0.77127,0.51185,1.17903,1.09451,1.40529,0.00073,0.00073,0.00073
5,87.7784,1.0157,0.84908,1.32938,0.87418,0.69732,0.80643,0.53364,1.16862,1.01799,1.38584,0.00064,0.00064,0.00064
6,104.569,0.97994,0.78932,1.29511,0.87293,0.73299,0.83512,0.5609,1.14353,0.98195,1.37042,0.00055,0.00055,0.00055
7,120.905,0.94438,0.7405,1.26117,0.8573,0.76119,0.85633,0.58809,1.09885,0.88407,1.32556,0.00046,0.00046,0.00046
8,138.556,0.90969,0.68801,1.24017,0.91897,0.75669,0.86936,0.60708,1.07379,0.85087,1.30155,0.00037,0.00037,0.00037
9,157.244,0.87232,0.64921,1.21019,0.8923,0.78404,0.8798,0.61514,1.05606,0.80517,1.28991,0.00028,0.00028,0.00028
10,174.46,0.83758,0.59933,1.17802,0.8932,0.80673,0.88525,0.62913,1.02393,0.76671,1.26242,0.00019,0.00019,0.00019
