epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,130.627,1.41288,2.15217,1.67563,0.50925,0.38339,0.38304,0.19601,1.82657,2.2743,2.30616,0.000331832,0.000331832,0.0671486
2,245.032,1.43304,1.91679,1.72765,0.53834,0.4437,0.44653,0.1865,2.00019,2.27594,2.48067,0.000663968,0.000663968,0.0341475
3,358.453,1.44073,1.88997,1.74274,0.44028,0.34309,0.31535,0.14378,1.92015,2.80843,2.30485,0.000994904,0.000994904,0.00114505
4,465.865,1.40402,1.86862,1.71953,0.58576,0.43575,0.49481,0.28092,1.6338,2.35682,2.12372,0.0009946,0.0009946,0.0009946
5,574.134,1.37173,1.75132,1.68145,0.54268,0.48394,0.51052,0.29953,1.55623,1.77757,1.99953,0.0009928,0.0009928,0.0009928
6,683.359,1.31029,1.66981,1.63552,0.63337,0.51984,0.57487,0.32839,1.58187,1.58755,1.95951,0.000991,0.000991,0.000991
7,788.927,1.28321,1.63017,1.61652,0.74133,0.50714,0.61344,0.37514,1.45087,1.57632,1.87582,0.0009892,0.0009892,0.0009892
8,895.942,1.25378,1.56022,1.60031,0.67772,0.53521,0.62061,0.37974,1.37611,1.56866,1.80757,0.0009874,0.0009874,0.0009874
9,1002.67,1.23941,1.50603,1.578,0.68254,0.54605,0.64181,0.40661,1.38492,1.56755,1.81691,0.0009856,0.0009856,0.0009856
10,1111.27,1.20929,1.4643,1.54856,0.68765,0.56409,0.64737,0.39205,1.41535,1.50906,1.81027,0.0009838,0.0009838,0.0009838
11,1222.11,1.17018,1.39817,1.52963,0.78385,0.61892,0.72367,0.45797,1.35253,1.26824,1.7464,0.000982,0.000982,0.000982
12,1329.25,1.18074,1.39765,1.52207,0.76951,0.6352,0.73034,0.45109,1.36933,1.27561,1.76999,0.0009802,0.0009802,0.0009802
13,1433.35,1.15742,1.3716,1.50377,0.75883,0.66667,0.75379,0.48743,1.27447,1.21594,1.68001,0.0009784,0.0009784,0.0009784
14,1537.94,1.13388,1.32875,1.49459,0.79842,0.62323,0.74234,0.47082,1.30844,1.28136,1.68594,0.0009766,0.0009766,0.0009766
15,1643.44,1.10993,1.29982,1.47758,0.82623,0.65454,0.76841,0.49274,1.29036,1.16013,1.67478,0.0009748,0.0009748,0.0009748
