round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.4851041511153828,0.29973540073067656,0.6384439152523151,0.42665963101625837,0.5114962695607078,0.0,0.0,0.0,0.0
2,2140,1431,1405,2166,699,963,1405,0,0.6652551722625717,0.43982174047231537,0.7695943171925573,0.5663148056023062,0.652488479488387,0.0,0.0,0.0,0.0
3,2567,427,978,1028,575,616,978,0,0.7852248072820062,0.5240327017873614,0.8888364482003328,0.660816352257092,0.7580506540297518,0.0,0.0,0.0,0.0
4,2826,259,719,601,331,483,719,0,0.8155820596402564,0.5547125951325806,0.9089403371290494,0.7104884321734657,0.7975548011836061,0.0,0.0,0.0,0.0
5,2959,133,586,389,255,390,586,0,0.7933055427444392,0.5342035663104582,0.8724506973441487,0.6989406675332157,0.7761163595793701,0.0,0.0,0.0,0.0
