epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,79.0929,1.00705,0.97964,1.48404,0.74704,0.66097,0.73974,0.47862,1.28768,1.27486,1.71974,0.000331522,0.000331522,0.0671793
2,154.841,1.00471,0.97743,1.48221,0.71475,0.63553,0.71604,0.45755,1.30598,1.28861,1.76104,0.000605018,0.000605018,0.0341195
3,230.799,1.04445,0.9738,1.51734,0.75481,0.63775,0.72651,0.45834,1.33216,1.28038,1.76377,0.000818514,0.000818514,0.000999674
4,305.726,1.02877,0.97772,1.50323,0.75187,0.65116,0.74129,0.46207,1.32976,1.27512,1.77062,0.00073,0.00073,0.00073
5,380.59,1.0332,0.97012,1.51106,0.72416,0.65659,0.72766,0.46247,1.33182,1.28053,1.75933,0.00064,0.00064,0.00064
6,455.556,1.00095,0.94478,1.48181,0.75185,0.66155,0.74243,0.4737,1.31924,1.25672,1.74608,0.00055,0.00055,0.00055
7,530.61,0.9893,0.91936,1.4769,0.75421,0.66516,0.74705,0.47897,1.30676,1.242,1.73786,0.00046,0.00046,0.00046
8,605.597,0.98476,0.91334,1.45915,0.75726,0.6747,0.74975,0.48255,1.2753,1.24362,1.71562,0.00037,0.00037,0.00037
9,681.074,0.96969,0.89237,1.45828,0.73865,0.68535,0.7577,0.48852,1.28021,1.22153,1.71194,0.00028,0.00028,0.00028
10,755.067,0.97558,0.8902,1.4518,0.78357,0.67572,0.76166,0.4903,1.27704,1.20598,1.71206,0.00019,0.00019,0.00019
