epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,43.5036,1.61895,3.30976,1.88252,0.00419,0.39301,0.06384,0.02123,2.32487,3.98599,3.19448,0.000325926,0.000325926,0.0677333
2,67.0746,1.57478,2.37667,1.95955,0.44505,0.18701,0.22596,0.12294,1.87351,3.01561,2.3312,0.000599926,0.000599926,0.034674
3,90.8137,1.56234,2.13884,1.90702,0.42366,0.24701,0.24891,0.14756,1.92773,2.85774,2.41874,0.000813926,0.000813926,0.00155467
4,114.998,1.50056,2.01475,1.84943,0.35817,0.33632,0.32388,0.18355,1.78518,2.22107,2.37262,0.00073,0.00073,0.00073
5,139.224,1.48554,1.86072,1.84897,0.52956,0.38996,0.41702,0.24128,1.62887,2.01705,1.99848,0.00064,0.00064,0.00064
6,163.483,1.39995,1.75352,1.7617,0.60285,0.43787,0.49065,0.29857,1.56887,1.80939,1.96154,0.00055,0.00055,0.00055
7,187.537,1.35434,1.61452,1.6912,0.62192,0.50473,0.55091,0.31277,1.5299,1.74979,1.90338,0.00046,0.00046,0.00046
8,211.411,1.25975,1.46975,1.61202,0.61243,0.51802,0.56699,0.33216,1.53601,1.62842,1.85845,0.00037,0.00037,0.00037
9,235.573,1.17196,1.36318,1.55989,0.62078,0.52035,0.57314,0.35874,1.42326,1.6001,1.80357,0.00028,0.00028,0.00028
10,259.624,1.12983,1.28743,1.4997,0.75032,0.57599,0.68819,0.42298,1.36775,1.3964,1.69554,0.00019,0.00019,0.00019
