epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,9.62957,1.99889,2.60059,2.01109,0.85573,0.7271,0.81854,0.48833,1.37719,1.1312,1.76356,3e-05,3e-05,0.09703
2,18.4444,1.34962,2.49148,1.38143,0.83566,0.53144,0.64681,0.36491,1.68372,1.74726,2.15175,6.748e-05,6.748e-05,0.0930675
3,27.3364,1.81703,2.22526,1.82799,0.58283,0.30341,0.32707,0.15394,2.20254,3.26346,2.77562,0.00010208,0.00010208,0.0891021
4,36.7447,1.92874,2.0487,1.87324,0.32561,0.13472,0.11383,0.04585,2.54811,4.29418,2.97211,0.0001338,0.0001338,0.0851338
5,46.3463,2.0138,2.05021,2.01031,0.33528,0.13503,0.11491,0.04847,2.65924,4.66455,3.00741,0.00016264,0.00016264,0.0811626
6,56.2449,1.70015,1.78314,1.59785,0.3777,0.16133,0.14946,0.06464,2.6127,4.66261,2.9257,0.0001886,0.0001886,0.0771886
7,66.2021,1.71226,2.01501,1.69378,0.45095,0.17227,0.17052,0.07456,2.47405,4.39253,2.78264,0.00021168,0.00021168,0.0732117
8,76.1664,1.8038,2.01431,1.77985,0.44832,0.21937,0.19504,0.08247,2.34551,4.04062,2.6903,0.00023188,0.00023188,0.0692319
9,86.0803,1.64212,1.96853,1.68758,0.43897,0.27008,0.22549,0.09692,2.24248,3.65036,2.63175,0.0002492,0.0002492,0.0652492
10,96.2773,1.77292,2.2416,1.69699,0.43896,0.2865,0.25189,0.11107,2.23891,3.33979,2.65278,0.00026364,0.00026364,0.0612636
11,106.262,1.63727,1.7888,1.65522,0.48018,0.30556,0.28066,0.12527,2.2082,3.02004,2.61823,0.0002752,0.0002752,0.0572752
12,116.287,1.55086,1.66195,1.65028,0.46544,0.35297,0.32015,0.14573,2.13253,2.69206,2.55093,0.00028388,0.00028388,0.0532839
13,126.141,1.40363,1.5735,1.45837,0.49639,0.39685,0.37133,0.17515,2.03767,2.40987,2.47086,0.00028968,0.00028968,0.0492897
14,136.379,1.46757,1.59631,1.63318,0.52857,0.41642,0.40502,0.1959,1.97632,2.26803,2.42036,0.0002926,0.0002926,0.0452926
15,146.294,1.42748,1.34547,1.50007,0.56741,0.45641,0.46675,0.23413,1.88384,2.09093,2.36534,0.00029264,0.00029264,0.0412926
16,181.095,1.3647,1.178,1.41302,0.54129,0.49576,0.49339,0.25106,1.85216,2.04075,2.34997,0.0002898,0.0002898,0.0372898
17,190.497,1.49733,1.16046,1.5436,0.59669,0.49359,0.51869,0.26434,1.82428,1.9744,2.32088,0.00028408,0.00028408,0.0332841
18,200.076,1.10967,1.01419,1.31696,0.61205,0.5213,0.55898,0.2884,1.76641,1.81105,2.23111,0.00027548,0.00027548,0.0292755
19,209.908,1.23484,1.00475,1.38041,0.66435,0.50903,0.57541,0.29217,1.74963,1.73924,2.19549,0.000264,0.000264,0.025264
20,219.656,1.43855,1.5952,1.74352,0.64896,0.54774,0.5948,0.30118,1.73359,1.69815,2.16541,0.00024964,0.00024964,0.0212496
21,229.46,1.18532,1.0225,1.32769,0.67925,0.566,0.6234,0.32012,1.68698,1.59602,2.10646,0.0002324,0.0002324,0.0172324
22,239.217,1.59943,1.65348,1.78276,0.69506,0.56482,0.63304,0.32566,1.67004,1.55937,2.08931,0.00021228,0.00021228,0.0132123
23,249.131,1.14625,1.11536,1.24011,0.69216,0.56783,0.63986,0.32562,1.66869,1.53835,2.0859,0.00018928,0.00018928,0.00918928
24,259.154,1.03332,0.92168,1.26894,0.7057,0.57568,0.64588,0.32751,1.66491,1.51971,2.08117,0.0001634,0.0001634,0.0051634
25,269.09,1.2895,0.98196,1.37762,0.68239,0.58964,0.64587,0.32969,1.6609,1.50608,2.08039,0.00013464,0.00013464,0.00113464
