round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.658145842056695,0.4112125218844394,0.6897988045619882,0.5929497439180538,0.6377181638672098,0.0,0.0,0.0,0.0
2,2534,1825,1011,2619,698,600,1011,0,0.8222261093893497,0.5582601492550568,0.8350536308988583,0.7268125800256082,0.7771824240619324,0.0,0.0,0.0,0.0
3,3013,479,532,856,367,303,532,0,0.8660685370617707,0.611329486135936,0.8716174232853436,0.8068762698764147,0.8379982815842413,0.0,0.0,0.0,0.0
4,3179,166,366,469,294,166,366,0,0.886603042917194,0.6309163906639556,0.8908251653620292,0.801462985346082,0.8437846665223323,0.0,0.0,0.0,0.0
5,3257,78,288,268,187,157,288,0,0.8942522884728611,0.6395313150270491,0.9151785799506431,0.8064914105847205,0.8574043433861609,0.0,0.0,0.0,0.0
