epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,100.558,3.02808,3.5685,3.33507,0.02243,0.04161,0.00784,0.002,2.83843,3.90251,3.36591,0.000331832,0.000331832,0.0671486
2,183.773,2.40598,3.15778,2.78806,0.54449,0.05985,0.01756,0.00381,3.05288,3.80483,3.45174,0.000663968,0.000663968,0.0341475
3,267.554,2.14868,2.83718,2.52544,0.27481,0.1519,0.13532,0.05353,2.48256,3.04977,2.9133,0.000994904,0.000994904,0.00114505
4,350.608,1.98502,2.64541,2.38028,0.28267,0.18686,0.21273,0.11707,2.19625,2.90338,2.75028,0.0009946,0.0009946,0.0009946
5,433.153,1.91242,2.53073,2.29523,0.24201,0.20862,0.16983,0.07623,2.40388,2.88022,2.86591,0.0009928,0.0009928,0.0009928
6,516.52,1.8256,2.40841,2.20592,0.38242,0.21824,0.24512,0.13355,2.18953,2.72058,2.66697,0.000991,0.000991,0.000991
7,599.724,1.74747,2.32576,2.14931,0.34526,0.24862,0.24863,0.14375,2.1562,2.60873,2.67062,0.0009892,0.0009892,0.0009892
8,684.715,1.70255,2.22569,2.10733,0.37374,0.31214,0.28562,0.15496,2.13141,2.61857,2.6987,0.0009874,0.0009874,0.0009874
9,770.66,1.65863,2.17258,2.06009,0.46451,0.32637,0.32832,0.19641,1.95167,2.30072,2.53451,0.0009856,0.0009856,0.0009856
10,854.003,1.60829,2.12718,2.01503,0.42365,0.34909,0.32896,0.20521,1.91656,2.38458,2.35893,0.0009838,0.0009838,0.0009838
11,937.086,1.57142,2.02945,1.98278,0.47262,0.38333,0.37676,0.21749,1.90543,2.17193,2.41366,0.000982,0.000982,0.000982
12,1019.83,1.56178,2.02689,1.97601,0.50607,0.38017,0.41519,0.25275,1.80627,2.04864,2.30743,0.0009802,0.0009802,0.0009802
13,1103.75,1.54172,1.97407,1.94083,0.54819,0.37199,0.41094,0.23491,1.84262,2.05887,2.30875,0.0009784,0.0009784,0.0009784
14,1187.56,1.48969,1.908,1.91364,0.54472,0.39245,0.41692,0.25925,1.72851,1.98068,2.21115,0.0009766,0.0009766,0.0009766
15,1270.1,1.4664,1.84667,1.87618,0.59648,0.41581,0.47811,0.28118,1.70677,1.87434,2.2322,0.0009748,0.0009748,0.0009748
16,1355.61,1.4552,1.82744,1.87849,0.58103,0.44045,0.48557,0.29831,1.63024,1.8288,2.15468,0.000973,0.000973,0.000973
17,1439.32,1.4528,1.82716,1.86714,0.55772,0.43948,0.47478,0.28547,1.63907,1.87453,2.16531,0.0009712,0.0009712,0.0009712
18,1523.21,1.42669,1.79497,1.84349,0.61031,0.44385,0.49706,0.30816,1.56887,1.79196,2.08495,0.0009694,0.0009694,0.0009694
19,1610.02,1.42041,1.75893,1.83077,0.61632,0.46049,0.5146,0.30233,1.65285,1.76623,2.18005,0.0009676,0.0009676,0.0009676
20,1694.3,1.41178,1.74249,1.82389,0.56681,0.46428,0.49761,0.30515,1.58977,1.78262,2.1045,0.0009658,0.0009658,0.0009658
21,1777.66,1.37839,1.69662,1.80019,0.71767,0.44632,0.55493,0.34282,1.52446,1.72848,2.03663,0.000964,0.000964,0.000964
22,1862.95,1.38082,1.68089,1.79137,0.6458,0.48038,0.54613,0.33568,1.55465,1.63684,2.05376,0.0009622,0.0009622,0.0009622
23,1946.59,1.35104,1.67058,1.76952,0.65103,0.5335,0.59597,0.36762,1.52541,1.58505,2.02719,0.0009604,0.0009604,0.0009604
24,2030.33,1.34689,1.63793,1.75824,0.72843,0.50664,0.60051,0.35193,1.53578,1.62919,1.98988,0.0009586,0.0009586,0.0009586
25,2112.81,1.30617,1.61699,1.7284,0.66973,0.55248,0.61907,0.38746,1.4145,1.51796,1.90054,0.0009568,0.0009568,0.0009568
26,2196.1,1.30871,1.59206,1.73657,0.72275,0.54225,0.61992,0.38327,1.46826,1.5166,1.93224,0.000955,0.000955,0.000955
27,2278.84,1.31482,1.60227,1.73266,0.66239,0.51729,0.59289,0.37632,1.44336,1.56749,1.95024,0.0009532,0.0009532,0.0009532
28,2362.21,1.31341,1.56961,1.73131,0.73147,0.54114,0.63096,0.39238,1.4292,1.45103,1.92472,0.0009514,0.0009514,0.0009514
29,2445.37,1.28605,1.53301,1.71764,0.62872,0.55647,0.5939,0.36855,1.40522,1.52052,1.89723,0.0009496,0.0009496,0.0009496
30,2531.41,1.29939,1.57387,1.72752,0.72145,0.56095,0.65496,0.40849,1.41922,1.42845,1.89638,0.0009478,0.0009478,0.0009478
31,2614.17,1.28326,1.5299,1.70382,0.7084,0.55423,0.64444,0.39875,1.41066,1.45631,1.9175,0.000946,0.000946,0.000946
32,2697.63,1.26057,1.4853,1.68863,0.71739,0.57116,0.65005,0.39715,1.42452,1.45601,1.92868,0.0009442,0.0009442,0.0009442
33,2780.26,1.28092,1.51507,1.70234,0.74803,0.58606,0.67881,0.42075,1.39457,1.38355,1.87728,0.0009424,0.0009424,0.0009424
34,2862.89,1.25205,1.48191,1.6751,0.77301,0.56262,0.67513,0.42386,1.37358,1.38027,1.86739,0.0009406,0.0009406,0.0009406
35,2945.89,1.22919,1.46915,1.65856,0.75438,0.57846,0.68386,0.43283,1.35691,1.36257,1.85111,0.0009388,0.0009388,0.0009388
36,3028.26,1.25198,1.46214,1.67122,0.76407,0.60052,0.7094,0.44946,1.32975,1.32367,1.8147,0.000937,0.000937,0.000937
37,3115.55,1.22511,1.42387,1.65209,0.75381,0.6073,0.69715,0.44243,1.34828,1.35577,1.82999,0.0009352,0.0009352,0.0009352
38,3207.96,1.2215,1.41151,1.65253,0.73779,0.60725,0.70374,0.45041,1.33421,1.34186,1.83627,0.0009334,0.0009334,0.0009334
39,3290.81,1.2239,1.42111,1.64608,0.79349,0.60271,0.71783,0.4442,1.35898,1.2846,1.82635,0.0009316,0.0009316,0.0009316
40,3373.97,1.21242,1.39654,1.631,0.74645,0.65936,0.73889,0.46963,1.29936,1.24815,1.77638,0.0009298,0.0009298,0.0009298
41,3457.02,1.21204,1.38377,1.64239,0.71218,0.65381,0.70893,0.45243,1.33576,1.26527,1.82054,0.000928,0.000928,0.000928
42,3540.61,1.20113,1.38132,1.6324,0.79554,0.6141,0.72511,0.45749,1.35026,1.26747,1.82733,0.0009262,0.0009262,0.0009262
43,3623.24,1.18383,1.35292,1.60851,0.7863,0.60606,0.71421,0.44421,1.3409,1.29345,1.81346,0.0009244,0.0009244,0.0009244
44,3706.47,1.18186,1.34149,1.61488,0.83467,0.61173,0.73544,0.46586,1.29862,1.25704,1.77429,0.0009226,0.0009226,0.0009226
45,3789.89,1.18266,1.33995,1.6076,0.78121,0.63658,0.74752,0.48885,1.26542,1.19985,1.74964,0.0009208,0.0009208,0.0009208
46,3891.98,1.18423,1.35286,1.61107,0.81207,0.64485,0.75406,0.4917,1.25858,1.20607,1.74056,0.000919,0.000919,0.000919
47,4001.36,1.17412,1.3158,1.59839,0.77713,0.65465,0.7441,0.47796,1.27625,1.18802,1.74884,0.0009172,0.0009172,0.0009172
48,4112.15,1.19784,1.32533,1.60691,0.80056,0.67365,0.75908,0.50032,1.24853,1.19001,1.71904,0.0009154,0.0009154,0.0009154
49,4218.82,1.16398,1.29139,1.59625,0.77002,0.67298,0.75542,0.49813,1.24058,1.1566,1.71684,0.0009136,0.0009136,0.0009136
50,4323.64,1.16245,1.29025,1.58682,0.77427,0.68977,0.77058,0.50007,1.26434,1.13938,1.73389,0.0009118,0.0009118,0.0009118
51,4430.1,1.15233,1.26727,1.58311,0.80878,0.68594,0.77473,0.50392,1.25502,1.10947,1.72702,0.00091,0.00091,0.00091
52,4536.14,1.17982,1.31242,1.59952,0.78636,0.65177,0.75317,0.48128,1.29679,1.16395,1.74534,0.0009082,0.0009082,0.0009082
53,4643.01,1.15512,1.28198,1.58105,0.78265,0.65881,0.76275,0.49449,1.24351,1.19696,1.71943,0.0009064,0.0009064,0.0009064
54,4750.67,1.13807,1.25547,1.56766,0.78924,0.70102,0.78965,0.50629,1.24314,1.10406,1.70551,0.0009046,0.0009046,0.0009046
55,4859.52,1.14275,1.23474,1.56836,0.82791,0.6655,0.78141,0.51023,1.25038,1.10686,1.72286,0.0009028,0.0009028,0.0009028
56,4967.23,1.13933,1.26336,1.56552,0.81021,0.68051,0.7765,0.51024,1.22651,1.1312,1.6993,0.000901,0.000901,0.000901
57,5073.57,1.13096,1.25803,1.55549,0.81414,0.67645,0.77677,0.51008,1.23624,1.11806,1.70153,0.0008992,0.0008992,0.0008992
58,5179.41,1.1393,1.23678,1.56335,0.82657,0.69929,0.80269,0.52872,1.21066,1.07813,1.68007,0.0008974,0.0008974,0.0008974
59,5285.65,1.13344,1.2532,1.55882,0.81244,0.67233,0.78627,0.51722,1.21838,1.0729,1.67848,0.0008956,0.0008956,0.0008956
60,5392.24,1.10836,1.18983,1.53778,0.81581,0.68287,0.78611,0.51728,1.21118,1.07745,1.67983,0.0008938,0.0008938,0.0008938
61,5499.73,1.13661,1.23503,1.55035,0.81153,0.68296,0.79634,0.5197,1.2424,1.0581,1.68732,0.000892,0.000892,0.000892
62,5606.51,1.1052,1.18266,1.5328,0.81242,0.70295,0.79377,0.5238,1.22589,1.06339,1.7034,0.0008902,0.0008902,0.0008902
63,5714.29,1.12244,1.21282,1.54194,0.80906,0.69965,0.7978,0.52,1.23946,1.04325,1.68714,0.0008884,0.0008884,0.0008884
64,5819.42,1.1044,1.18802,1.53228,0.7759,0.74127,0.80791,0.52721,1.19996,1.05183,1.64956,0.0008866,0.0008866,0.0008866
65,5925.05,1.1077,1.18139,1.52932,0.83787,0.70521,0.80645,0.53588,1.20426,1.03994,1.66641,0.0008848,0.0008848,0.0008848
66,6034.18,1.10286,1.18837,1.52557,0.80472,0.71013,0.81519,0.54375,1.18316,1.00698,1.63644,0.000883,0.000883,0.000883
67,6153.05,1.09389,1.16115,1.51733,0.82749,0.71541,0.8173,0.5342,1.20722,1.02291,1.66362,0.0008812,0.0008812,0.0008812
68,6263.92,1.09858,1.17163,1.52548,0.81144,0.71207,0.8013,0.53392,1.18242,1.04275,1.63899,0.0008794,0.0008794,0.0008794
69,6373.58,1.1055,1.18381,1.53152,0.85807,0.71982,0.82883,0.54703,1.18979,0.97989,1.64583,0.0008776,0.0008776,0.0008776
70,6481.3,1.08785,1.13891,1.51481,0.83828,0.72844,0.81568,0.54426,1.19144,0.97411,1.65217,0.0008758,0.0008758,0.0008758
71,6593.41,1.09307,1.14996,1.5166,0.83064,0.71295,0.82276,0.55198,1.17138,0.98859,1.63876,0.000874,0.000874,0.000874
72,6703.64,1.09004,1.14888,1.5153,0.79552,0.73367,0.82262,0.55387,1.15494,0.97016,1.61292,0.0008722,0.0008722,0.0008722
73,6809.37,1.07248,1.12411,1.49776,0.86272,0.70521,0.82099,0.55135,1.1732,0.99838,1.62606,0.0008704,0.0008704,0.0008704
74,6917.33,1.09711,1.15432,1.51035,0.86854,0.72872,0.83522,0.55905,1.16372,0.9724,1.63354,0.0008686,0.0008686,0.0008686
