epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,15.8472,1.13123,1.16161,1.43521,0.59785,0.53955,0.59546,0.36929,1.45357,1.62405,1.67302,0.000331361,0.000331361,0.0671953
2,29.3891,1.14875,1.13001,1.46573,0.70441,0.52124,0.60994,0.38721,1.4042,1.54756,1.60964,0.000604872,0.000604872,0.0341354
3,42.7983,1.16242,1.14066,1.47294,0.70951,0.53172,0.63622,0.39341,1.46337,1.66216,1.65677,0.000818383,0.000818383,0.00101562
4,57.9629,1.09854,1.03905,1.39819,0.75847,0.62845,0.71437,0.46061,1.27911,1.25924,1.48154,0.00073,0.00073,0.00073
5,71.5165,1.04276,0.95936,1.35937,0.79604,0.67162,0.75047,0.49009,1.26436,1.18223,1.45401,0.00064,0.00064,0.00064
6,85.2238,1.00006,0.88203,1.31887,0.78582,0.69093,0.76999,0.50862,1.19545,1.08679,1.41981,0.00055,0.00055,0.00055
7,98.4374,0.96143,0.80625,1.28988,0.82519,0.71834,0.81827,0.54215,1.17255,1.02665,1.37165,0.00046,0.00046,0.00046
8,111.513,0.91329,0.75306,1.23999,0.84865,0.7228,0.82584,0.5622,1.11691,0.94385,1.33174,0.00037,0.00037,0.00037
9,125.059,0.875,0.69454,1.2171,0.87259,0.74171,0.83593,0.57492,1.08761,0.90871,1.3223,0.00028,0.00028,0.00028
10,138.163,0.83083,0.64702,1.17451,0.88478,0.75794,0.86309,0.60011,1.06952,0.86585,1.29144,0.00019,0.00019,0.00019
