round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.8115828726324252,0.5439671650436758,0.8614750282565959,0.7259756455399061,0.7879424539968584,0.0,0.0,0.0,0.0
2,2875,2166,670,2835,567,407,670,0,0.8966529338661148,0.6584162838057138,0.930551124575917,0.8230433738796414,0.8735017563216507,0.0,0.0,0.0,0.0
3,3206,331,339,576,236,185,339,0,0.9013565142373061,0.6523880088175735,0.9087312791608878,0.824413707527628,0.8645214667594268,0.0,0.0,0.0,0.0
4,3288,82,257,206,121,157,257,0,0.9095627156167232,0.6594835952077581,0.9004259882319958,0.8430844884375813,0.8708122994644258,0.0,0.0,0.0,0.0
5,3334,46,211,157,109,127,211,0,0.9157656792053561,0.6817929759213884,0.9379156188627643,0.843995021545888,0.8884801459727115,0.0,0.0,0.0,0.0
