epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,37.9728,3.00975,4.52586,3.96355,0.00336,0.18111,0.00284,0.0014,3.05406,4.29579,3.51351,0.000325926,0.000325926,0.0677333
2,45.5939,2.99867,3.89979,3.54244,0.01191,0.19105,0.02728,0.01238,3.03822,4.41575,3.41592,0.000599926,0.000599926,0.034674
3,52.858,2.98138,3.63139,3.44271,0.00796,0.24787,0.0711,0.03085,3.06617,4.01961,3.47249,0.000813926,0.000813926,0.00155467
4,60.4967,2.96771,3.52529,3.43983,0.73276,0.09943,0.10516,0.05574,2.93183,3.40833,3.37828,0.00073,0.00073,0.00073
5,68.5287,2.89252,3.4408,3.37439,0.7658,0.10369,0.11124,0.05576,2.87561,3.26299,3.41121,0.00064,0.00064,0.00064
6,76.015,2.75148,3.33485,3.32872,0.11181,0.02745,0.02422,0.00785,2.81207,3.58387,3.33948,0.00055,0.00055,0.00055
7,83.3744,2.71863,3.30338,3.2573,0.72757,0.10724,0.09091,0.04432,2.79219,3.17578,3.26712,0.00046,0.00046,0.00046
8,90.8167,2.70292,3.18226,3.24634,0.11024,0.06414,0.0294,0.00794,2.75243,3.53221,3.23012,0.00037,0.00037,0.00037
9,98.2088,2.62919,3.18541,3.21686,0.18177,0.1046,0.08663,0.04264,2.69669,3.29419,3.19374,0.00028,0.00028,0.00028
10,105.911,2.60139,3.13201,3.20386,0.73134,0.13068,0.13383,0.06744,2.6699,3.09701,3.18368,0.00019,0.00019,0.00019
