round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.5153597908302223,0.3154730522582781,0.6114558138001638,0.4753454438753735,0.5348774362714079,0.0,0.0,0.0,0.0
2,2152,1443,1393,2129,646,964,1393,0,0.724767335901859,0.4721247859177874,0.8400453383581047,0.611025528169014,0.7074625483793852,0.0,0.0,0.0,0.0
3,2712,560,833,1158,568,498,833,0,0.7714313228101937,0.5210725874799864,0.8442267683292912,0.6938235164355208,0.7616713066839589,0.0,0.0,0.0,0.0
4,2854,142,691,538,391,400,691,0,0.7987554965730588,0.5313109553027895,0.8792800474179454,0.6884236288945795,0.7722341539465636,0.0,0.0,0.0,0.0
5,2952,98,593,327,226,417,593,0,0.8049782823381755,0.5490541770532453,0.8489389268438842,0.7193439305389469,0.7787868898120887,0.0,0.0,0.0,0.0
