round,training_set_size,verified_samples_added,unlabeled_pool_size_at_round_start,total_detections,rejected_count,undetected_count,remaining_pool_size,unlabeled_pool_remaining,mAP50,mAP50-95,precision,recall,f1_score,fitness,inference_time_ms,round_training_time_seconds,cumulative_training_time_seconds
1,709,0,2836,,,,2836,0,0.1721498120959664,0.09599172433881294,0.31216910601533604,0.15385085249193078,0.20611770893222142,0.0,0.0,0.0,0.0
2,1045,336,2500,402,66,2436,2500,0,0.21198427511788398,0.12816269813532072,0.4138814861151996,0.20630935232607767,0.2753591831662191,0.0,0.0,0.0,0.0
3,1247,202,2298,351,148,2154,2298,0,0.24208168203543629,0.15566883053251007,0.43983102334377594,0.20101087859063144,0.2759208477687781,0.0,0.0,0.0,0.0
4,1357,110,2188,248,136,2056,2188,0,0.3067734631580826,0.19991378971539123,0.4450905103396741,0.30210667413572345,0.35991788128189395,0.0,0.0,0.0,0.0
5,1584,227,1961,488,252,1744,1961,0,0.3672432015769981,0.23484881793441717,0.5303613282601307,0.34902502134016217,0.42099669615778446,0.0,0.0,0.0,0.0
