epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.3769,1.15316,1.08517,1.76558,0.55461,0.35075,0.38296,0.22787,1.96788,2.42727,2.462,0.000330579,0.000330579,0.0672727
2,23.0571,1.18759,1.10838,1.78084,0.60236,0.31431,0.38192,0.22756,1.94524,2.14301,2.34888,0.00060416,0.00060416,0.034213
3,33.3714,1.16602,1.11465,1.75854,0.58452,0.33296,0.38749,0.23322,1.87922,2.1888,2.30899,0.000817741,0.000817741,0.00109322
4,43.9259,1.15785,1.12435,1.76591,0.54687,0.34177,0.36484,0.23297,1.85651,2.24098,2.32734,0.00073,0.00073,0.00073
5,54.5837,1.12495,1.05612,1.71511,0.62144,0.3804,0.43394,0.26827,1.82177,1.98502,2.27464,0.00064,0.00064,0.00064
6,64.8779,1.0969,1.03685,1.68328,0.5806,0.40715,0.46436,0.28996,1.76477,1.96481,2.2273,0.00055,0.00055,0.00055
7,75.192,1.07277,0.99306,1.67134,0.6197,0.46262,0.49463,0.29767,1.77123,1.85903,2.22251,0.00046,0.00046,0.00046
8,85.4395,1.04399,0.95162,1.6383,0.68254,0.4211,0.49842,0.31031,1.69982,1.78101,2.14498,0.00037,0.00037,0.00037
9,95.9491,1.00809,0.91956,1.59866,0.62781,0.43661,0.50485,0.32364,1.66686,1.79029,2.12347,0.00028,0.00028,0.00028
10,106.111,0.97714,0.88086,1.57794,0.63003,0.47832,0.53171,0.33087,1.68911,1.70629,2.13684,0.00019,0.00019,0.00019
